openalex_id,title,authors,publication_year,doi,abstract,cited_by_count,source_name,landing_page_url,source_query_ids,source_run_ids,retrieved_at
https://openalex.org/W2921395996,Stellar spectral classification and feature evaluation based on a random forest,Xiangru Li; Yangtao Lin; Qiu Kai-bin,2019,10.1088/1674-4527/19/8/111,"Abstract With the availability of multi-object spectrometers and the design and operation of some large scale sky surveys, the issue of how to deal with enormous quantities of spectral data efficiently and accurately is becoming more and more important. This work investigates the classification problem of stellar spectra under the assumption that there is no perfect absolute flux calibration, for example, when considering spectra from the Guo Shou Jing Telescope (the Large Sky Area Multi-Object Fiber Spectroscopic Telescope, LAMOST). The proposed scheme consists of the following two procedures: Firstly, a spectrum is normalized based on a 17th order polynomial fitting; secondly, a random forest (RF) is utilized to classify the stellar spectra. Experiments on four stellar spectral libraries show that the RF has good classification performance. This work also studied the spectral feature evaluation problem based on RF. The evaluation is helpful in understanding the results of the proposed stellar classification scheme and exploring its potential improvements in the future.",34,Research in Astronomy and Astrophysics,https://doi.org/10.1088/1674-4527/19/8/111,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W2953109615,FliPer: A global measure of power density to estimate surface gravities of main-sequence solar-like stars and red giants,L. Bugnet; R. A. García; G. R. Davies; S. Mathur; E. Corsaro; O. J. Hall; B. M. Rendle,2018,10.1051/0004-6361/201833106,"Asteroseismology provides global stellar parameters such as masses, radii, or surface gravities using mean global seismic parameters and effective temperature for thousands of low-mass stars (0.8 M ⊙ &lt; M &lt; 3 M ⊙ ). This methodology has been successfully applied to stars in which acoustic modes excited by turbulent convection are measured. Other methods such as the Flicker technique can also be used to determine stellar surface gravities, but only works for log g above 2.5 dex. In this work, we present a new metric called FliPer (Flicker in spectral power density, in opposition to the standard Flicker measurement which is computed in the time domain); it is able to extend the range for which reliable surface gravities can be obtained (0.1 &lt; log g &lt; 4.6 dex) without performing any seismic analysis for stars brighter than Kp &lt; 14. FliPer takes into account the average variability of a star measured in the power density spectrum in a given range of frequencies. However, FliPer values calculated on several ranges of frequency are required to better characterize a star. Using a large set of asteroseismic targets it is possible to calibrate the behavior of surface gravity with FliPer through machine learning. This calibration made with a random forest regressor covers a wide range of surface gravities from main-sequence stars to subgiants and red giants, with very small uncertainties from 0.04 to 0.1 dex. FliPer values can be inserted in automatic global seismic pipelines to either give an estimation of the stellar surface gravity or to assess the quality of the seismic results by detecting any outliers in the obtained ν max values. FliPer also constrains the surface gravities of main-sequence dwarfs using only long-cadence data for which the Nyquist frequency is too low to measure the acoustic-mode properties.",35,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833106,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W2963366664,"The southern stellar stream spectroscopic survey (S5): Overview, target selection, data reduction, validation, and early science",Ting S. Li; S. E. Koposov; D. B. Zucker; Geraint F. Lewis; K. Kuehn; Jeffrey D. Simpson; Alexander P. Ji; Nora Shipp; Yao-Yuan Mao; Marla Geha; Andrew B. Pace; Dougal Mackey; S. Allam; D. L. Tucker; G. S. Da Costa; Denis Erkal; Joshua D. Simon; J. R. Mould; Sarah L. Martell; Zhen Wan; G M De Silva; K. Bechtol; E. Balbinot; Vasily Belokurov; Joss Bland‐Hawthorn; Andrew R. Casey; Lara R. Cullinane; A. Drlica-Wagner; Sanjib Sharma; A. K. Vivas; Risa H. Wechsler; B. Yanny,2019,10.1093/mnras/stz2731,"ABSTRACT We introduce the southern stellar stream spectroscopy survey (S5), an on-going program to map the kinematics and chemistry of stellar streams in the southern hemisphere. The initial focus of S5 has been spectroscopic observations of recently identified streams within the footprint of the dark energy survey (DES), with the eventual goal of surveying streams across the entire southern sky. Stellar streams are composed of material that has been tidally striped from dwarf galaxies and globular clusters and hence are excellent dynamical probes of the gravitational potential of the Milky Way, as well as providing a detailed snapshot of its accretion history. Observing with the 3.9 m Anglo-Australian Telescope’s 2-degree-Field fibre positioner and AAOmega spectrograph, and combining the precise photometry of DES DR1 with the superb proper motions from Gaia DR2, allows us to conduct an efficient spectroscopic survey to map these stellar streams. So far S5 has mapped nine DES streams and three streams outside of DES; the former are the first spectroscopic observations of these recently discovered streams. In addition to the stream survey, we use spare fibres to undertake a Milky Way halo survey and a low-redshift galaxy survey. This paper presents an overview of the S5 program, describing the scientific motivation for the survey, target selection, observation strategy, data reduction, and survey validation. Finally, we describe early science results on stellar streams and Milky Way halo stars drawn from the survey. Updates on S5, including future public data releases, can be found at http://s5collab.github.io.",120,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2731,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W2969434441,Deriving the Stellar Labels of LAMOST Spectra with the Stellar LAbel Machine (SLAM),Bo Zhang; Chao Liu; Li-Cai Deng,2020,10.3847/1538-4365/ab55ef,"Abstract The LAMOST survey has provided 9 million spectra in its Data Release 5 (DR5) at R ∼ 1800. Extracting precise stellar labels is crucial for such a large sample. In this paper, we report the implementation of the Stellar LAbel Machine (SLAM), which is a data-driven method based on support vector regression (SVR), a robust nonlinear regression technique. Thanks to the capability to model highly nonlinear problems with SVR, SLAM can generally derive stellar labels over a wide range of spectral types. This gives it a unique capability compared to other popular data-driven methods. To illustrate this capability, we test the performance of SLAM on stars ranging from T eff ∼ 4000 to ∼8000 K trained on LAMOST spectra and stellar labels. At g -band signal-to-noise ratio (S/N g ) higher than 100, the random uncertainties of T eff , log g , and [Fe/H] are 50 K, 0.09 dex, and 0.07 dex, respectively. We then set up another SLAM model trained by APOGEE and LAMOST common stars to demonstrate its capability of dealing with high dimensional problems. The spectra are from LAMOST DR5 and the stellar labels of the training set are from APOGEE DR15, including T eff , log g , [M/H], [ α /M], [C/M], and [N/M]. The cross-validated scatters at are 49 K, 0.10 dex, 0.037 dex, 0.026 dex, 0.058 dex, and 0.106 dex for these parameters, respectively. This performance is at the same level as other up-to-date data-driven models. As a byproduct, we also provide the latest catalog of ∼1 million LAMOST DR5 K giant stars with SLAM-predicted stellar labels in this work.",113,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/ab55ef,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W2971836485,GWTC-1: A Gravitational-Wave Transient Catalog of Compact Binary Mergers Observed by LIGO and Virgo during the First and Second Observing Runs,B. P. Abbott; R. Abbott; T. D. Abbott; S. Abraham; F. Acernese; K. Ackley; C. Adams; R. X. Adhikari; V. B. Adya; C. Affeldt; M. Agathos; K. Agatsuma; N. Aggarwal; O. D. Aguiar; L. Aiello; A. Ain; P. Ajith; B. Allen; A. Allocca; M. Á. Aloy; P. A. Altin; A. Amato; A. Ananyeva; S. B. Anderson; W. G. Anderson; S. V. Angelova; S. Antier; S. Appert; K. Arai; M. C. Araya; J. S. Areeda; M. Arène; N. Arnaud; K. G. Arun; S. Ascenzi; G. Ashton; S. M. Aston; P. Astone; F. Aubin; P. Aufmuth; K. AultONeal; C. Austin; V. Avendano; A. Avila-Alvarez; S. Babak; P. Bacon; F. Badaracco; M. K. M. Bader; S. Bae; P. T. Baker; F. Baldaccini; G. Ballardin; S. W. Ballmer; S. Banagiri; J. C. Barayoga; S. E. Barclay; B. C. Barish; D. Barker; K. Barkett; S. Barnum; F. Barone; B. Barr; L. Barsotti; M. Barsuglia; D. Barta; J. Bartlett; I. Bartos; R. Bassiri; A. Basti; M. Bawaj; J. C. Bayley; M. Bazzan; B. Bécsy; M. Bejger; I. Belahcene; A. S. Bell; D. Beniwal; B. K. Berger; G. Bergmann; Sebastiano Bernuzzi; J. J. Bero; C. P. L. Berry; D. Bersanetti; A. Bertolini; J. Betzwieser; R. Bhandare; J. Bidler; I. A. Bilenko; S. A. Bilgili; G. Billingsley; J. Birch; R. Birney; O. Birnholtz; S. Biscans; S. Biscoveanu; A. Bisht; M. Bitossi; M. A. Bizouard; J. K. Blackburn; Jonathan Blackman,2019,10.1103/physrevx.9.031040,"We present the results from three gravitational-wave searches for coalescing compact binaries with component masses above <a:math xmlns:a=""http://www.w3.org/1998/Math/MathML"" display=""inline""><a:mrow><a:mn>1</a:mn><a:mtext> </a:mtext><a:mtext> </a:mtext><a:msub><a:mrow><a:mi>M</a:mi></a:mrow><a:mrow><a:mo stretchy=""false"">⊙</a:mo></a:mrow></a:msub></a:mrow></a:math> during the first and second observing runs of the advanced gravitational-wave detector network. During the first observing run (<d:math xmlns:d=""http://www.w3.org/1998/Math/MathML"" display=""inline""><d:mi>O</d:mi><d:mn>1</d:mn></d:math>), from September 12, 2015 to January 19, 2016, gravitational waves from three binary black hole mergers were detected. The second observing run (<f:math xmlns:f=""http://www.w3.org/1998/Math/MathML"" display=""inline""><f:mi>O</f:mi><f:mn>2</f:mn></f:math>), which ran from November 30, 2016 to August 25, 2017, saw the first detection of gravitational waves from a binary neutron star inspiral, in addition to the observation of gravitational waves from a total of seven binary black hole mergers, four of which we report here for the first time: GW170729, GW170809, GW170818, and GW170823. For all significant gravitational-wave events, we provide estimates of the source properties. The detected binary black holes have total masses between <h:math xmlns:h=""http://www.w3.org/1998/Math/MathML"" display=""inline""><h:mrow><h:msubsup><h:mrow><h:mn>18.6</h:mn></h:mrow><h:mrow><h:mo>−</h:mo><h:mn>0.7</h:mn></h:mrow><h:mrow><h:mo>+</h:mo><h:mn>3.2</h:mn></h:mrow></h:msubsup><h:mtext> </h:mtext><h:mtext> </h:mtext><h:msub><h:mrow><h:mi>M</h:mi></h:mrow><h:mrow><h:mo stretchy=""false"">⊙</h:mo></h:mrow></h:msub></h:mrow></h:math> and <k:math xmlns:k=""http://www.w3.org/1998/Math/MathML"" display=""inline""><k:msubsup><k:mn>84.4</k:mn><k:mrow><k:mo>−</k:mo><k:mn>11.1</k:mn></k:mrow><k:mrow><k:mo>+</k:mo><k:mn>15.8</k:mn></k:mrow></k:msubsup><k:mtext> </k:mtext><k:mtext> </k:mtext><k:msub><k:mrow><k:mi>M</k:mi></k:mrow><k:mrow><k:mo stretchy=""false"">⊙</k:mo></k:mrow></k:msub></k:math> and range in distance between <n:math xmlns:n=""http://www.w3.org/1998/Math/MathML"" display=""inline""><n:msubsup><n:mn>320</n:mn><n:mrow><n:mo>−</n:mo><n:mn>110</n:mn></n:mrow><n:mrow><n:mo>+</n:mo><n:mn>120</n:mn></n:mrow></n:msubsup></n:math> and <p:math xmlns:p=""http://www.w3.org/1998/Math/MathML"" display=""inline""><p:mrow><p:msubsup><p:mrow><p:mn>2840</p:mn></p:mrow><p:mrow><p:mo>−</p:mo><p:mn>1360</p:mn></p:mrow><p:mrow><p:mo>+</p:mo><p:mn>1400</p:mn></p:mrow></p:msubsup><p:mtext> </p:mtext><p:mtext> </p:mtext><p:mi>Mpc</p:mi></p:mrow></p:math>. No neutron star–black hole mergers were detected. In addition to highly significant gravitational-wave events, we also provide a list of marginal event candidates with an estimated false-alarm rate less than 1 per 30 days. From these results over the first two observing runs, which include approximately one gravitational-wave detection per 15 days of data searched, we infer merger rates at the 90% confidence intervals of <r:math xmlns:r=""http://www.w3.org/1998/Math/MathML"" display=""inline""><r:mrow><r:mn>110</r:mn><r:mo>−</r:mo><r:mn>3840</r:mn><r:mtext> </r:mtext><r:mtext> </r:mtext><r:msup><r:mrow><r:mi>Gpc</r:mi></r:mrow><r:mrow><r:mo>−</r:mo><r:mn>3</r:mn></r:mrow></r:msup><r:mtext> </r:mtext><r:msup><r:mrow><r:mi mathvariant=""normal"">y</r:mi></r:mrow><r:mrow><r:mo>−</r:mo><r:mn>1</r:mn></r:mrow></r:msup></r:mrow></r:math> for binary neutron stars and <u:math xmlns:u=""http://www.w3.org/1998/Math/MathML"" display=""inline""><u:mrow><u:mn>9.7</u:mn><u:mo>−</u:mo><u:mn>101</u:mn><u:mtext> </u:mtext><u:mtext> </u:mtext><u:msup><u:mrow><u:mi>Gpc</u:mi></u:mrow><u:mrow><u:mo>−</u:mo><u:mn>3</u:mn></u:mrow></u:msup><u:mtext> </u:mtext><u:msup><u:mrow><u:mi mathvariant=""normal"">y</u:mi></u:mrow><u:mrow><u:mo>−</u:mo><u:mn>1</u:mn></u:mrow></u:msup></u:mrow></u:math> for binary black holes assuming fixed population distributions and determine a neutron star–black hole merger rate 90% upper limit of <x:math xmlns:x=""http://www.w3.org/1998/Math/MathML"" display=""inline""><x:mrow><x:mn>610</x:mn><x:mtext> </x:mtext><x:mtext> </x:mtext><x:msup><x:mrow><x:mi>Gpc</x:mi></x:mrow><x:mrow><x:mo>−</x:mo><x:mn>3</x:mn></x:mrow></x:msup><x:mtext> </x:mtext><x:msup><x:mrow><x:mi mathvariant=""normal"">y</x:mi></x:mrow><x:mrow><x:mo>−</x:mo><x:mn>1</x:mn></x:mrow></x:msup></x:mrow></x:math>. Published by the American Physical Society 2019",3636,Physical Review X,https://doi.org/10.1103/physrevx.9.031040,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W2978367381,The effect of stellar activity on the spectroscopic stellar parameters of the young solar twin HIP 36515,Jhon Yana Galarza; J. Meléndez; Diego Lorenzo-Oliveira; Adriana Válio; Henrique Reggiani; M. Carlos; Geisa Ponte; L. Spina; R. D. Haywood; D. Gandolfi,2019,10.1093/mnrasl/slz153,"ABSTRACT Spectroscopic equilibrium allows us to obtain precise stellar parameters in Sun-like stars. It relies on the assumption of the iron excitation and ionization equilibrium. However, several works suggest that magnetic activity may affect chemical abundances of young active stars, calling into question the validity of this widely used method. We have tested, for the first time, variations in stellar parameters and chemical abundances for the young solar twin HIP 36515 (∼0.4 Gyr), along its activity cycle. This star has stellar parameters very well established in the literature and we estimated its activity cycle in ∼6 yr. Using HARPS spectra with high resolving power (115 000) and signal-to-noise ratio (∼270), the stellar parameters of six different epochs in the cycle were estimated. We found that the stellar activity is strongly correlated with the effective temperature, metallicity, and microturbulence velocity. The possibility of changes in the Li i 6707.8 Å line due to flares and star-spots was also investigated. Although the core of the line profile shows some variations with the stellar cycle, it is compensated by changes in the effective temperature, resulting in a non-variation of the Li abundance.",54,Monthly Notices of the Royal Astronomical Society Letters,https://doi.org/10.1093/mnrasl/slz153,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W2987499710,Application of convolutional neural networks for stellar spectral classification,Kaushal Kumar Sharma; Ajit Kembhavi; Aniruddha Kembhavi; Aniruddha Kembhavi; Aniruddha Kembhavi; T Sivarani; Sheelu Abraham; Kaustubh Vaghmare,2019,10.1093/mnras/stz3100,"ABSTRACT Due to the ever-expanding volume of observed spectroscopic data from surveys such as SDSS and LAMOST, it has become important to apply artificial intelligence (AI) techniques for analysing stellar spectra to solve spectral classification and regression problems like the determination of stellar atmospheric parameters Teff, $\rm {\log g}$, and [Fe/H]. We propose an automated approach for the classification of stellar spectra in the optical region using convolutional neural networks (CNNs). Traditional machine learning (ML) methods with ‘shallow’ architecture (usually up to two hidden layers) have been trained for these purposes in the past. However, deep learning methods with a larger number of hidden layers allow the use of finer details in the spectrum which results in improved accuracy and better generalization. Studying finer spectral signatures also enables us to determine accurate differential stellar parameters and find rare objects. We examine various machine and deep learning algorithms like artificial neural networks, Random Forest, and CNN to classify stellar spectra using the Jacoby Atlas, ELODIE, and MILES spectral libraries as training samples. We test the performance of the trained networks on the Indo-U.S. Library of Coudé Feed Stellar Spectra (CFLIB). We show that using CNNs, we are able to lower the error up to 1.23 spectral subclasses as compared to that of two subclasses achieved in the past studies with ML approach. We further apply the trained model to classify stellar spectra retrieved from the SDSS data base with SNR &amp;gt; 20.",81,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz3100,q02_classification;q04_preprocessing,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3;20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W2999093079,SPCANet: Stellar Parameters and Chemical Abundances Network for LAMOST-II Medium Resolution Survey,Rui Wang; A-Li Luo; Jian-Jun Chen; Wen Hou; Shuo Zhang; Yongheng Zhao; Xiangru Li; Yonghui Hou,2020,10.3847/1538-4357/ab6dea,"Abstract The fundamental stellar atmospheric parameters ( T eff and log g ) and 13 chemical abundances are derived for medium-resolution spectroscopy from Large Sky Area Multi-Object Fiber Spectroscopic Telescope (LAMOST) Medium Resolution Survey (MRS) data sets with a deep-learning method. The neural networks we designed, named SPCANet, precisely map LAMOST MRS spectra to stellar parameters and chemical abundances. The stellar labels derived by SPCANet have precisions of 119 K for T eff and 0.17 dex for log g . The abundance precision of 11 elements including [C/H], [N/H], [O/H], [Mg/H], [Al/H], [Si/H], [S/H], [Ca/H], [Ti/H], [Cr/H], [Fe/H], and [Ni/H] are 0.06 ∼ 0.12 dex, while that of [Cu/H] is 0.19 dex. These precisions can be reached even for spectra with signal-to-noise ratios as low as 10. The results of SPCANet are consistent with those from other surveys such as APOGEE, GALAH, and RAVE, and are also validated with the previous literature values including clusters and field stars. The catalog of the estimated parameters is available at doi: 10.12149/101012 .",67,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab6dea,q03_parameters,20260808_144349256507_live_pr31-q02_stellar-spectrum-effective-temperature-surface-g_n30_3f6cf2,Sat Aug 08 2026 14:43:51 GMT+0800 (中国标准时间)
https://openalex.org/W3033299805,Spectra-GANs: A New Automated Denoising Method for Low-S/N Stellar Spectra,Minglei Wu; Yude Bu; Jingchang Pan; Zhenping Yi; Xiaoming Kong,2020,10.1109/access.2020.3000174,"Numerous spectra can be obtained from sky surveys such as the Sloan Digital Sky Survey and the Large Sky Area Multi-Object Fibre Spectroscopic Telescope. However, a considerable fraction of such spectra, which are also valuable for astronomical research, are of low quality, possessing characteristics such as low signal-to-noise ratio (low-S/N). Principal component analysis is widely used to process these low-S/N spectra, but it is not efficient enough to describe the non-linear properties within the spectra. Wavelets are often used to denoise the low-S/N spectra. However, as is well known, the most optimal wavelet basis for each type of spectra needs to be determined; therefore, wavelet analysis is very difficult to use in practice. Restricted Boltzmann machine is a non-linear algorithm that performs poorly when applied to low-S/N spectra. Denoising Convolutional Neural Networks (DnCNN) is a promising denoiser, however, its performance is unsatisfactory due to the lack of suitable noise model. To better exploit the spectra with low-S/N, we propose a new method that can be used to obtain better denoised spectra when compared to those obtained using other methods. A new method called the Spectra Generative Adversarial Nets (Spectra-GANs) is introduced. Spectra-GANs is simply a feedforward neural network that learns the difference between the input vector and the target by minimizing the loss function. It can be used in spectral denoising. The performance of Spectra-GANs is better than those of other methods with regard to denoising the spectra, especially with regard to extremely low-S/N spectral processing. Thus, Spectra-GANs proposed herein is a suitable alternative to previously used methods in spectral denoising.",11,IEEE Access,https://doi.org/10.1109/access.2020.3000174,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W3039097989,Cycle-StarNet: Bridging the Gap between Theory and Data by Leveraging Large Data Sets,Teaghan O’Briain; Yuan-Sen 源 森 Ting 丁; Sébastien Fabbro; Kwang M. Yi; Kim Venn; Spencer Bialek,2021,10.3847/1538-4357/abca96,"Abstract Advancements in stellar spectroscopy data acquisition have made it necessary to accomplish similar improvements in efficient data analysis techniques. Current automated methods for analyzing spectra are either (a) data driven, which requires prior knowledge of stellar parameters and elemental abundances, or (b) based on theoretical synthetic models that are susceptible to the gap between theory and practice. In this study, we present a hybrid generative domain-adaptation method that turns simulated stellar spectra into realistic spectra by applying unsupervised learning to large spectroscopic surveys. We apply our technique to the APOGEE H -band spectra at R = 22,500 and the Kurucz synthetic models. As a proof of concept, two case studies are presented. The first is the calibration of synthetic data to become consistent with observations. To accomplish this, synthetic models are morphed into spectra that resemble observations, thereby reducing the gap between theory and observations. Fitting the observed spectra shows an improved average reduced from 1.97 to 1.22, along with a mean residual reduced from 0.16 to −0.01 in normalized flux. The second case study is the identification of the elemental source of missing spectral lines in the synthetic modeling. A mock data set is used to show that absorption lines can be recovered when they are absent in one of the domains. This method can be applied to other fields that use large data sets and are currently limited by modeling accuracy. The code used in this study is made publicly available on GitHub ( https://github.com/teaghan/Cycle_SN ).",33,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/abca96,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W3043645409,The miniJPAS survey: star-galaxy classification using machine learning,P. O. Baqui; Valerio Marra; Luciano Casarini; Raúl E. Angulo; L. A. Díaz-García; C. Hernández–Monteagudo; P. A. A. Lopes; C. López-Sanjuán; D. Muniesa; Vinicius M. Placco; Miguel Quartin; C. Queiroz; David Sobral; E. Solano; Elmo Tempel; J. Varela; J. M. Vı́lchez; L. Raul Abramo; J. S. Alcaniz; N. Benı́tez; Silvia Bonoli; S. Carneiro; A. J. Cenarro; D. Cristòbal-Hornillos; A. L. de Amorim; C. Mendes de Oliveira; Renato A. Dupke; A. Ederoclite; R. M. González Delgado; A. Marín-Franch; M. Moles; H. Vázquez Ramió; L. Sodré; K. Taylor,2020,10.1051/0004-6361/202038986,"Context. Future astrophysical surveys such as J-PAS will produce very large datasets, the so-called “big data”, which will require the deployment of accurate and efficient machine-learning (ML) methods. In this work, we analyze the miniJPAS survey, which observed about ∼1 deg 2 of the AEGIS field with 56 narrow-band filters and 4 u g r i broad-band filters. The miniJPAS primary catalog contains approximately 64 000 objects in the r detection band (mag A B ≲ 24), with forced-photometry in all other filters. Aims. We discuss the classification of miniJPAS sources into extended (galaxies) and point-like (e.g., stars) objects, which is a step required for the subsequent scientific analyses. We aim at developing an ML classifier that is complementary to traditional tools that are based on explicit modeling. In particular, our goal is to release a value-added catalog with our best classification. Methods. In order to train and test our classifiers, we cross-matched the miniJPAS dataset with SDSS and HSC-SSP data, whose classification is trustworthy within the intervals 15 ≤ r ≤ 20 and 18.5 ≤ r ≤ 23.5, respectively. We trained and tested six different ML algorithms on the two cross-matched catalogs: K-nearest neighbors, decision trees, random forest (RF), artificial neural networks, extremely randomized trees (ERT), and an ensemble classifier. This last is a hybrid algorithm that combines artificial neural networks and RF with the J-PAS stellar and galactic loci classifier. As input for the ML algorithms we used the magnitudes from the 60 filters together with their errors, with and without the morphological parameters. We also used the mean point spread function in the r detection band for each pointing. Results. We find that the RF and ERT algorithms perform best in all scenarios. When the full magnitude range of 15 ≤ r ≤ 23.5 is analyzed, we find an area under the curve AUC = 0.957 with RF when photometric information alone is used, and AUC = 0.986 with ERT when photometric and morphological information is used together. When morphological parameters are used, the full width at half maximum is the most important feature. When photometric information is used alone, we observe that broad bands are not necessarily more important than narrow bands, and errors (the width of the distribution) are as important as the measurements (central value of the distribution). In other words, it is apparently important to fully characterize the measurement. Conclusions. ML algorithms can compete with traditional star and galaxy classifiers; they outperform the latter at fainter magnitudes ( r ≳ 21). We use our best classifiers, with and without morphology, in order to produce a value-added catalog.",55,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202038986,q02_classification,20260808_144344224124_live_pr31-q01_stellar-spectrum-spectral-classification-machine_n30_dae3d3,Sat Aug 08 2026 14:43:46 GMT+0800 (中国标准时间)
https://openalex.org/W3088227899,Machines learn to infer stellar parameters just by looking at a large number of spectra,Nima Sedaghat; M. Romaniello; Jonathan Carrick; F.‐X. Pineau,2020,10.1093/mnras/staa3540,"ABSTRACT Machine learning has been widely applied to clearly defined problems of astronomy and astrophysics. However, deep learning and its conceptual differences to classical machine learning have been largely overlooked in these fields. The broad hypothesis behind our work is that letting the abundant real astrophysical data speak for itself, with minimal supervision and no labels, can reveal interesting patterns that may facilitate discovery of novel physical relationships. Here, as the first step, we seek to interpret the representations a deep convolutional neural network chooses to learn, and find correlations in them with current physical understanding. We train an encoder–decoder architecture on the self-supervised auxiliary task of reconstruction to allow it to learn general representations without bias towards any specific task. By exerting weak disentanglement at the information bottleneck of the network, we implicitly enforce interpretability in the learned features. We develop two independent statistical and information-theoretical methods for finding the number of learned informative features, as well as measuring their true correlation with astrophysical validation labels. As a case study, we apply this method to a data set of ∼270 000 stellar spectra, each of which comprising ∼300 000 dimensions. We find that the network clearly assigns specific nodes to estimate (notions of) parameters such as radial velocity and effective temperature without being asked to do so, all in a completely physics-agnostic process. This supports the first part of our hypothesis. Moreover, we find with high confidence that there are ∼4 more independently informative dimensions that do not show a direct correlation with our validation parameters, presenting potential room for future studies.",18,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa3540,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
https://openalex.org/W3103819337,Unsupervised feature-learning for galaxy SEDs with denoising autoencoders,Joana Frontera–Pons; F. Sureau; J. Bobin; E. Le Floc’h,2017,10.1051/0004-6361/201630240/pdf,"With the increasing number of deep multi-wavelength galaxy surveys, the spectral energy distribution (SED) of galaxies has become an invaluable tool for studying the formation of their structures and their evolution. In this context, standard analysis relies on simple spectro-photometric selection criteria based on a few SED colors. If this fully supervised classification already yielded clear achievements, it is not optimal to extract relevant information from the data. In this article, we propose to employ very recent advances in machine learning, and more precisely in feature learning, to derive a data-driven diagram. We show that the proposed approach based on denoising autoencoders recovers the bi-modality in the galaxy population in an unsupervised manner, without using any prior knowledge on galaxy SED classification. This technique has been compared to principal component analysis (PCA) and to standard color/color representations. In addition, preliminary results illustrate that this enables the capturing of extra physically meaningful information, such as redshift dependence, galaxy mass evolution and variation over the specific star formation rate. PCA also results in an unsupervised representation with physical properties, such as mass and sSFR, although this representation separates out less other characteristics (bimodality, redshift evolution) than denoising autoencoders.",16,Springer Link (Chiba Institute of Technology),,q04_preprocessing,20260808_144352575552_live_pr31-q03_stellar-spectrum-spectral-denoising-normalizatio_n30_e4e706,Sat Aug 08 2026 14:43:54 GMT+0800 (中国标准时间)
