openalex_id,title,authors,publication_year,doi,abstract,cited_by_count,source_name,landing_page_url,keyword,retrieved_at,run_id,baseline_preliminary_score,title_relevance_score,abstract_relevance_score,combined_relevance_score,stage1_relevance_level,stage2_ranking_score,old_rank,new_rank
https://openalex.org/W2900811782,Accuracy and Precision of Industrial Stellar Abundances,Paula Jofré; Ulrike Heiter; Caroline Soubiran,2019,10.1146/annurev-astro-091918-104509,"There has been an incredibly large investment in obtaining high-resolution stellar spectra for determining chemical abundances of stars. This information is crucial to answer fundamental questions in astronomy by constraining the formation and evolution scenarios of the Milky Way as well as the stars and planets residing in it. We have just entered a new era, in which chemical abundances of FGK-type stars are being produced at industrial scales, and in which the observations, reduction, and analysis of the data are automatically performed by machines. Here, we review the latest human efforts to assess the accuracy and precision of such industrial abundances by providing insights into the steps and uncertainties associated with the process of determining stellar abundances. We also provide a description of current and forthcoming spectroscopic surveys, focusing on their reported abundances and uncertainties. This allows us to identify which elements and spectral lines are best and why. Finally, we make a brief selection of main scientific questions the community is aiming to answer with abundances. ▪ Uncertainties in abundances need to be disentangled into random and systematic components. ▪ Precision can be increased by applying differential or data-driven methods based on accurate data. ▪ High-resolution and signal-to-noise spectra provide fundamental data that can be used to calibrate lower-resolution and signal-to-noise spectra of millions of stars. ▪ Different survey calibration strategies must agree on a common set of reference stars to create data products that are consistent. ▪ Data products provided by individual groups must be published using standard formats to ensure straightforward applicability.",177,Annual Review of Astronomy and Astrophysics,https://doi.org/10.1146/annurev-astro-091918-104509,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4324,0.0468,0.0371,0.0439,low,0.1609,35,47
https://openalex.org/W4289710316,<i>Gaia</i> Data Release 2,R. Andrae; M. Fouesneau; O. L. Creevey; C. Ordénovic; Nicolas Mary; Alexandru Burlacu; Laurence Chaoul; A. Jean-Antoine-Piccolo; G. Kordopatis; A. J. Korn; Y. Lebreton; Chantal Panem; Bernard Pichon; F. Thévenin; G. Walmsley; Coryn A. L. Bailer‐Jones,2018,10.1051/0004-6361/201732516,"The second Gaia data release ( Gaia DR2) contains, beyond the astrometry, three-band photometry for 1.38 billion sources. One band is the G band, the other two were obtained by integrating the Gaia prism spectra (BP and RP). We have used these three broad photometric bands to infer stellar effective temperatures, T eff , for all sources brighter than G = 17 mag with T eff in the range 3000–10 000 K (some 161 million sources). Using in addition the parallaxes, we infer the line-of-sight extinction, A G , and the reddening, E (BP − RP), for 88 million sources. Together with a bolometric correction we derive luminosity and radius for 77 million sources. These quantities as well as their estimated uncertainties are part of Gaia DR2. Here we describe the procedures by which these quantities were obtained, including the underlying assumptions, comparison with literature estimates, and the limitations of our results. Typical accuracies are of order 324 K ( T eff ), 0.46 mag ( A G ), 0.23 mag ( E (BP − RP)), 15% (luminosity), and 10% (radius). Being based on only a small number of observable quantities and limited training data, our results are necessarily subject to some extreme assumptions that can lead to strong systematics in some cases (not included in the aforementioned accuracy estimates). One aspect is the non-negativity contraint of our estimates, in particular extinction, which we discuss. Yet in several regions of parameter space our results show very good performance, for example for red clump stars and solar analogues. Large uncertainties render the extinctions less useful at the individual star level, but they show good performance for ensemble estimates. We identify regimes in which our parameters should and should not be used and we define a “clean” sample. Despite the limitations, this is the largest catalogue of uniformly-inferred stellar parameters to date. More precise and detailed astrophysical parameters based on the full BP/RP spectrophotometry are planned as part of the third Gaia data release.",475,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201732516,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.421,0.0,0.0358,0.0107,low,0.1598,41,48
https://openalex.org/W3113695400,Stellar chromospheric activity of 1674 FGK stars from the AMBRE-HARPS sample,J. Gomes da Silva; N. C. Santos; V. Adibekyan; S. G. Sousa; T. L. Campante; P. Figueira; D. Bossini; E. Delgado-Mena; M. J. P. F. G. Monteiro; P. de Laverny; A. Recio–Blanco; C. Lovis,2020,10.1051/0004-6361/202039765,"Aims. The main objective of this project is to characterise chromospheric activity of FGK stars from the HARPS archive. We start, in this first paper, by presenting a catalogue of homogeneously determined chromospheric emission (CE), stellar atmospheric parameters, and ages for 1674 FGK main sequence (MS), subgiant, and giant stars. The analysis of CE level and variability is also performed. Methods. We measured CE in the Ca II H&amp;K lines using more than 180 000 high-resolution spectra from the HARPS spectrograph, as compiled in the AMBRE project, obtained between 2003 and 2019. We converted the fluxes to bolometric and photospheric corrected chromospheric emission ratio, R HK ′ . Stellar atmospheric parameters T eff , log g , and [Fe/H] were retrieved from the literature or determined using a homogeneous method. M ⋆ , R ⋆ , and ages were determined from isochrone fitting. Results. We show that our sample has a distribution of CE for MS stars that is consistent with an unbiased sample of solar-neighbour MS stars. We analysed the CE distribution for the different luminosity classes and spectral types and confirmed the existence of the very inactive (VI) star and very active star populations at log R HK ′ &lt; −5.1 and &gt; − 4.2 dex, respectively. We found indications that the VI population is composed mainly of subgiant and giant stars and that log R HK ′ = −5.1 dex marks a transition in stellar evolution. Overall, CE variability decreases with decreasing CE level but its distribution is complex. There appears to be at least three regimes of variability for inactive, active, and very active stars, with the inactive and active regimes separated by a diagonal, extended Vaughan-Preston (VP) gap. We show that stars with low activity levels do not necessarily have low variability. In the case of K dwarfs, which show high CE variability, inactive and active stars have similar levels of activity variability. This means that activity levels alone are not enough to infer the activity variability of a star. We also explain the shape of the VP gap observed in the distribution of CE using the CE variability-level diagram. In the CE variability-level diagram, the Sun is located in the high-variability region of the inactive MS stars zone. A method to extract the probability density function of the CE variability for a given log R HK ′ level is discussed, and a python code to retrieve it is provided.",127,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202039765,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4406,0.0332,0.0147,0.0276,low,0.1594,30,49
https://openalex.org/W2916355868,Simultaneous calibration of spectro-photometric distances and the Gaia DR2 parallax zero-point offset with deep learning,Henry Leung; Jo Bovy,2019,10.1093/mnras/stz2245,"ABSTRACT Gaia measures the five astrometric parameters for stars in the Milky Way, but only four of them (positions and proper motion, but not distance) are well measured beyond a few kpc from the Sun. Modern spectroscopic surveys such as APOGEE cover a large area of the Milky Way disc and we can use the relation between spectra and luminosity to determine distances to stars beyond Gaia’s parallax reach. Here, we design a deep neural network trained on stars in common between Gaia and APOGEE that determines spectro-photometric distances to APOGEE stars, while including a flexible model to calibrate parallax zero-point biases in Gaia DR2. We determine the zero-point offset to be $-52.3 \pm 2.0\, \mu \mathrm{as}$ when modelling it as a global constant, but also train a multivariate zero-point offset model that depends on G, GBP − GRP colour, and Teff and that can be applied to all ≈58 million stars in Gaia DR2 within APOGEE’s colour–magnitude range and within APOGEE’s sky footprint. Our spectro-photometric distances are more precise than Gaia at distances ${\gtrsim} 2\, \mathrm{kpc}$ from the Sun. We release a catalogue of spectro-photometric distances for the entire APOGEE DR14 data set which covers Galactocentric radii $2\, \mathrm{kpc} \lesssim R \lesssim 19\, \mathrm{kpc}$; ${\approx} 150\, 000$ stars have ${\lt} 10{{\ \rm per\ cent}}$ uncertainty, making this a powerful sample to study the chemo-dynamical structure of the disc. We use this sample to map the mean [Fe/H] and 15 abundance ratios [X/Fe] from the Galactic Centre to the edge of the disc. Among many interesting trends, we find that the bulge and bar region at $R \lesssim 5\, \mathrm{kpc}$ clearly stands out in [Fe/H] and most abundance ratios.",169,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2245,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4108,0.0387,0.0064,0.029,low,0.1565,47,50
https://openalex.org/W2748443397,Application of Multi-task Sparse Lasso Feature Extraction and Support Vector Machine Regression in the Stellar Atmospheric Parameterization,Wei Gao; Xiangru Li,2017,10.1016/j.chinastron.2017.08.004,nan,5,Chinese Astronomy and Astrophysics,https://doi.org/10.1016/j.chinastron.2017.08.004,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.2776,0.0715,0.0,0.0501,medium,0.1549,60,51
https://openalex.org/W3216552048,SUPPNet: Neural network for stellar spectrum normalisation,Tomasz Różański; E. Niemczura; Jakub Lemiesz; N. Posiłek; Paweł Różański,2022,10.1051/0004-6361/202141480,"Context. Precise continuum normalisation of merged échelle spectra is a demanding task that is necessary for various detailed spectroscopic analyses. Automatic methods have limited effectiveness due to the variety of features present in the spectra of stars. This complexity often leads to the necessity for manual normalisation which is highly time-consuming. Aims. The aim of this work is to develop a fully automated normalisation tool that works with order-merged spectra and offers flexible manual fine-tuning, if necessary. Methods. The core of the proposed method uses the novel, fully convolutional deep neural network (SUPP Network) that was trained to predict a pseudo-continuum. The post-processing step uses smoothing splines that give access to regressed knots, which are useful for optional manual corrections. The active learning technique was applied to deal with possible biases that may arise from training with synthetic spectra and to extend the applicability of the proposed method to features absent in this kind of spectra. Results. The developed normalisation method was tested with high-resolution spectra of stars with spectral types from O to G, and gives a root mean squared (RMS) error over the set of test stars equal to 0.0128 in the spectral range from 3900 Å to 7000 Å and 0.0081 in the range from 4200 Å to 7000 Å. Experiments with synthetic spectra give a RMS of the order of 0.0050. Conclusions. The proposed method leads to results that are comparable to careful manual normalisation. Additionally, this approach is general and can be used in other fields of astronomy where background modelling or trend removal is a part of data processing.",22,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202141480,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4191,0.0446,0.0595,0.049,low,0.1541,42,52
https://openalex.org/W3107253413,Investigating the young AU Mic system with SPIRou: large-scale stellar magnetic field and close-in planet mass,Baptiste Klein; J.‐F. Donati; C. Moutou; X. Delfosse; X. Bonfıls; Eder Martioli; P. Fouqué; Ryan Cloutier; Étienne Artigau; René Doyon; G. Hébrard; J. Morin; Julien Rameau; Peter Plavchan; Eric Gaidos,2020,10.1093/mnras/staa3702,"ABSTRACT We present a velocimetric and spectropolarimetric analysis of 27 observations of the 22-Myr M1 star AU Microscopii (AU Mic) collected with the high-resolution YJHK (0.98–2.35 μm) spectropolarimeter SPIRou from 2019 September 18 to November 14. Our radial velocity (RV) time-series exhibits activity-induced fluctuations of 45 m s−1 rms, ∼3 times smaller than those measured in the optical domain, that we filter using Gaussian Process Regression. We report a 3.9σ detection of the recently discovered 8.46 -d transiting planet AU Mic b, with an estimated mass of 17.1$^{+4.7}_{-4.5}$ M⊕ and a bulk density of 1.3 ± 0.4 g cm−3, inducing an RV signature of semi-amplitude K = 8.5$^{+2.3}_{-2.2}$ m s−1 in the spectrum of its host star. A consistent detection is independently obtained when we simultaneously image stellar surface inhomogeneities and estimate the planet parameters with Zeeman–Doppler imaging (ZDI). Using ZDI, we invert the time-series of unpolarized and circularly polarized spectra into surface brightness and large-scale magnetic maps. We find a mainly poloidal and axisymmetric field of 475 G, featuring, in particular, a dipole of 450 G tilted at 19° to the rotation axis. Moreover, we detect a strong differential rotation of dΩ = 0.167 ± 0.009 rad d−1 shearing the large-scale field, about twice stronger than that shearing the brightness distribution, suggesting that both observables probe different layers of the convective zone. Even though we caution that more RV measurements are needed to accurately pin down the planet mass, AU Mic b already appears as a prime target for constraining planet formation models, studying the interactions with the surrounding debris disc, and characterizing its atmosphere with upcoming space- and ground-based missions.",93,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/staa3702,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4295,0.0263,0.0121,0.022,low,0.1534,40,53
https://openalex.org/W2999093079,SPCANet: Stellar Parameters and Chemical Abundances Network for LAMOST-II Medium Resolution Survey,Rui Wang; A-Li Luo; Jian-Jun Chen; Wen Hou; Shuo Zhang; Yongheng Zhao; Xiangru Li; Yonghui Hou,2020,10.3847/1538-4357/ab6dea,"Abstract The fundamental stellar atmospheric parameters ( T eff and log g ) and 13 chemical abundances are derived for medium-resolution spectroscopy from Large Sky Area Multi-Object Fiber Spectroscopic Telescope (LAMOST) Medium Resolution Survey (MRS) data sets with a deep-learning method. The neural networks we designed, named SPCANet, precisely map LAMOST MRS spectra to stellar parameters and chemical abundances. The stellar labels derived by SPCANet have precisions of 119 K for T eff and 0.17 dex for log g . The abundance precision of 11 elements including [C/H], [N/H], [O/H], [Mg/H], [Al/H], [Si/H], [S/H], [Ca/H], [Ti/H], [Cr/H], [Fe/H], and [Ni/H] are 0.06 ∼ 0.12 dex, while that of [Cu/H] is 0.19 dex. These precisions can be reached even for spectra with signal-to-noise ratios as low as 10. The results of SPCANet are consistent with those from other surveys such as APOGEE, GALAH, and RAVE, and are also validated with the previous literature values including clusters and field stars. The catalog of the estimated parameters is available at doi: 10.12149/101012 .",67,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab6dea,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4379,0.0349,0.0508,0.0397,low,0.153,32,54
https://openalex.org/W4288485600,The quest for stellar coronal mass ejections in late-type stars,K. Vida; M. Leitzinger; L. Kriskovics; B. Seli; P. Odert; Orsolya E. Kovács; H. Korhonen; L. van Driel‐Gesztelyi,2019,10.1051/0004-6361/201834264,"Context. Flares and coronal mass ejections (CMEs) can have deleterious effects on their surroundings: they can erode or completely destroy atmospheres of orbiting planets over time and also have high importance in stellar evolution. Most of the CME detections in the literature are single events found serendipitously sparse for statistical investigation. Aims. We aimed to gather a large amount of spectral data of M-dwarfs to drastically increase the number of known events to make statistical analysis possible in order to study the properties of potential stellar CMEs. Methods. Using archival spectral data we investigated asymmetric features of Balmer-lines, which could indicate the Doppler-signature of ejected material. Results. Of more than 5500 spectra we find 478 that have line asymmetries – including nine larger events, in terms of velocity and mass – on 25 objects, with 1.2–19.6 events per day on objects with line asymmetries. Most events are connected with enhanced peaks of Balmer-lines, indicating that these are connected to flares similar to solar events. In most cases the detected speed does not reach surface escape velocity: the typical observed maximum velocities are on the order of 100–300 km s −1 , while the typical masses of the ejecta were on the order of 10 15 −10 18 g. Statistical analysis of the events suggests that these events are more frequent on cooler stars with stronger chromospheric activity. Conclusions. If the detected events correspond to CMEs, the detected maximum velocities are lower than those observed on the Sun, while event rates were somewhat lower than we could expect from the solar case. If the velocities are not distorted significantly due to a projection effect, these findings may support the idea that most of the coronal mass ejections could be suppressed by a strong magnetic field. Alternatively, it is possible that we can observe only an early low-coronal phase of the events before being accelerated at higher altitudes. Our findings could indicate that later-type, active dwarfs could be a safer environment for exoplanetary systems CME-wise than previously thought, and atmosphere loss due to radiation effects would play a stronger role in exoplanetary atmosphere evolution than CMEs.",110,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201834264,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.4155,0.0358,0.0142,0.0293,low,0.1502,45,55
https://openalex.org/W2557534007,Standing on the Shoulders of Dwarfs: the Kepler Asteroseismic LEGACY Sample. I. Oscillation Mode Parameters,Mikkel N. Lund; Víctor Silva Aguirre; Guy R. Davies; William J. Chaplin; Jørgen Christensen-Dalsgaard; Günter Houdek; Timothy R. White; Timothy R. Bedding; Warrick H. Ball; Daniel Huber; H. M. Antia; Yveline Lebreton; David W. Latham; Rasmus Handberg; Kuldeep Verma; Sarbani Basu; Luca Casagrande; Anders B. Justesen; Hans Kjeldsen; Jakob R. Mosumgaard,2017,10.3847/1538-4357/835/2/172,"Abstract The advent of space-based missions like Kepler has revolutionized the study of solar-type stars, particularly through the measurement and modeling of their resonant modes of oscillation. Here we analyze a sample of 66 Kepler main-sequence stars showing solar-like oscillations as part of the Kepler seismic LEGACY project. We use Kepler short-cadence data, of which each star has at least 12 months, to create frequency-power spectra optimized for asteroseismology. For each star, we identify its modes of oscillation and extract parameters such as frequency, amplitude, and line width using a Bayesian Markov chain Monte Carlo “peak-bagging” approach. We report the extracted mode parameters for all 66 stars, as well as derived quantities such as frequency difference ratios, the large and small separations and the behavior of line widths with frequency and line widths at with , for which we derive parametrizations; and behavior of mode visibilities. These average properties can be applied in future peak-bagging exercises to better constrain the parameters of the stellar oscillation spectra. The frequencies and frequency ratios can tightly constrain the fundamental parameters of these solar-type stars, and mode line widths and amplitudes can test models of mode damping and excitation.",258,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/835/2/172,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3592,0.0,0.0227,0.0068,low,0.1422,55,56
https://openalex.org/W2087657262,"UV-TO-FIR ANALYSIS OF <i>SPITZER</i> /IRAC SOURCES IN THE EXTENDED GROTH STRIP. II. PHOTOMETRIC REDSHIFTS, STELLAR MASSES, AND STAR FORMATION RATES",Guillermo Barro; Pablo G. Pérez‐González; J. Gallego; Marshall Ashby; Masaru Kajisawa; Shota Miyazaki; V. Villar; Tōru Yamada; J. Zamorano,2011,10.1088/0067-0049/193/2/30,"Based on the ultraviolet to far-infrared photometry already compiled and presented in a companion paper (Barro et al. 2011a, Paper I), we present a detailed SED analysis of nearly 80,000 IRAC 3.6+4.5 micron selected galaxies in the Extended Groth Strip. We estimate photometric redshifts, stellar masses, and star formation rates separately for each galaxy in this large sample. The catalog includes 76,936 sources with [3.6] &lt; 23.75 (85% completeness level of the IRAC survey) over 0.48 square degrees. The typical photometric redshift accuracy is Delta z/(1+z)=0.034, with a catastrophic outlier fraction of just 2%. We quantify the systematics introduced by the use of different stellar population synthesis libraries and IMFs in the calculation of stellar masses. We find systematic offsets ranging from 0.1 to 0.4 dex, with a typical scatter of 0.3 dex. We also provide UV- and IR-based SFRs for all sample galaxies, based on several sets of dust emission templates and SFR indicators. We evaluate the systematic differences and goodness of the different SFR estimations using the deep FIDEL 70 micron data available in the EGS. Typical random uncertainties of the IR-bases SFRs are a factor of two, with non-negligible systematic effects at z$\gtrsim$1.5 observed when only MIPS 24 micron data is available. All data products (SEDs, postage stamps from imaging data, and different estimations of the photometric redshifts, stellar masses, and SFRs of each galaxy) described in this and the companion paper are publicly available, and they can be accessed through our the web-interface utility Rainbow-navigator",123,The Astrophysical Journal Supplement Series,https://doi.org/10.1088/0067-0049/193/2/30,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3395,0.0236,0.0241,0.0238,low,0.128,56,57
https://openalex.org/W2100767934,Discovery of extended VHE<i>γ</i>-ray emission from the vicinity of the young massive stellar cluster Westerlund 1,A. Abramowski; F. Acero; F. Aharonian; A. G. Akhperjanian; G. Anton; A. Balzer; A. Barnacka; U. Barres de Almeida; Y. Becherini; J. A. Becker; B. Behera; K. Bernlöhr; E. Birsin; J. Biteau; A. Bochow; C. Boisson; J. Bolmont; P. Bordas; J. Brucker; F. Brun; P. Brun; T. Bulik; I. Büsching; S. Carrigan; S. Casanova; M. Cerruti; P. M. Chadwick; A. Charbonnier; R. C. G. Chaves; A. Cheesebrough; L.‐M. Chounet; A. C. Clapson; G. Coignet; G. Cologna; J. Conrad; M. Dalton; M. K. Daniel; I. D. Davids; B. Degrange; C. Deil; H. J. Dickinson; A. Djannati-Ataï; W. Domainko; L. O’C. Drury; F. Dubois; G. Dubus; K. Dutson; J. Dyks; M. Dyrda; K. Egberts; P. Eger; P. Espigat; L. Fallon; C. Farnier; S. Fegan; F. Feinstein; M. V. Fernandes; A. Fiaßon; G. Fontaine; A. Förster; M. Füßling; Y. A. Gallant; H. Gast; L. Gérard; D. Gerbig; B. Giebels; J. F. Glicenstein; B. Glück; P. Goret; D. Göring; S. Häffner; J. D. Hague; D. Hampf; M. Häuser; Sebastian Heinz; G. Heinzelmann; G. Henri; G. Hermann; J. A. Hinton; A. Hoffmann; W. Hofmann; P. Hofverberg; M. Holler; D. Horns; A. Jachołkowska; O. C. de Jager; C. Jahn; M. Jamrozy; I. Jung; M. A. Kastendieck; K. Katarzyński; U. Katz; S. Kaufmann; D. Keogh; D. Khangulyan; B. Khélifi; D. Klochkov; W. Kluźniak; T. Kneiske; Nu. Komin,2011,10.1051/0004-6361/201117928,Aims. Results obtained in very-high-energy (VHE; E ≥ 100 GeV) γ-ray observations performed with the H.E.S.S. telescope array are used to investigate particle acceleration processes in the vicinity of the young massive stellar cluster Westerlund 1 (Wd 1).,121,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201117928,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3389,0.0264,0.0188,0.0241,low,0.1278,58,58
https://openalex.org/W2141408672,The<i>Gaia</i>astrophysical parameters inference system (Apsis),C. A. L. Bailer-Jones; R. Andrae; B. Arcay; T. Astraatmadja; I. Bellas-Velidis; A. Berihuete; A. Bijaoui; C. Carrión; C. Dafonte; Y. Damerdji; A. Dapergolas; P. de Laverny; L. Delchambre; P. Drazinos; R. Drimmel; Y. Frémat; D. Fustes; M. García-Torres; C. Guédé; U. Heiter; A.-M. Janotto; A. Karampelas; D.-W. Kim; J. Knude; I. Kolka; E. Kontizas; M. Kontizas; A. J. Korn; A. C. Lanzafame; Y. Lebreton; H. Lindstrøm; C. Liu; E. Livanou; A. Lobel; M. Manteiga; C. Martayan; Ch. Ordenovic; B. Pichon; A. Recio-Blanco; B. Rocca-Volmerange; L. M. Sarro; K. Smith; R. Sordo; C. Soubiran; J. Surdej; F. Thévenin; P. Tsalmantza; A. Vallenari; J. Zorec,2013,10.1051/0004-6361/201322344,"The Gaia satellite will survey the entire celestial sphere down to 20th magnitude, obtaining astrometry, photometry, and low resolution spectrophotometry on one billion astronomical sources, plus radial velocities for over one hundred million stars. Its main objective is to take a census of the stellar content of our Galaxy, with the goal of revealing its formation and evolution. Gaia's unique feature is the measurement of parallaxes and proper motions with hitherto unparalleled accuracy for many objects. As a survey, the physical properties of most of these objects are unknown.",145,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201322344,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.2987,0.0,0.0132,0.004,low,0.1255,59,59
https://openalex.org/W2791807598,LAMOST DR1: Stellar Parameters and Chemical Abundances with SP_Ace,C. Boeche; M. C. Smith; E. K. Grebel; Jing Zhong; Jinliang Hou; Li Chen; Dennis Stello,2018,10.3847/1538-3881/aab5af,"Abstract We present a new analysis of the LAMOST DR1 survey spectral database performed with the code SP_Ace, which provides the derived stellar parameters , , [Fe/H], and [ α /H] for 1,097,231 stellar objects. We tested the reliability of our results by comparing them to reference results from high spectral resolution surveys. The expected errors can be summarized as ∼120 K in , ∼0.2 in , ∼0.15 dex in [Fe/H], and ∼0.1 dex in [ α /Fe] for spectra with S/N &gt; 40, with some differences between dwarf and giant stars. SP_Ace provides error estimations consistent with the discrepancies observed between derived and reference parameters. Some systematic errors are identified and discussed. The resulting catalog is publicly available at the LAMOST and CDS websites.",22,The Astronomical Journal,https://doi.org/10.3847/1538-3881/aab5af,machine learning stellar parameter estimation spectra,2026-07-27T12:27:51Z,20260731_163351611581_offline_machine-learning-stellar-parameter-estimation-sp_n60_21a53a,0.3391,0.0389,0.0337,0.0374,low,0.1212,57,60
