keyword,run_id,openalex_id,doi,title,authors,publication_year,source_name,landing_page_url,cited_by_count,abstract,retrieved_at
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3172620183,https://doi.org/10.1093/mnras/stab1744,Extending the evolution of the stellar mass–size relation at <i>z</i> ≤ 2 to low stellar mass galaxies from HFF and CANDELS,K. Nedkova; Boris Häußler; Danilo Marchesini; Paola Dimauro; Gabriel Brammer; Paul Eigenthaler; Adina D. Feinstein; Henry C. Ferguson; Evelyn J. Johnston; Erin Kado-Fong; Jeyhan S. Kartaltepe; Ivo Labbé; Daniel Lange-Vagle; Nicholas S. Martis; Elizabeth J. McGrath; Adam Muzzin; Pascal A. Oesch; Yasna Órdenes-Briceño; Thomas H. Puzia; Heath Shipley; Brooke Simmons; Rosalind E. Skelton; Mauro Stefanon; Arjen van der Wel; Katherine E. Whitaker,2021,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab1744,93,"ABSTRACT We reliably extend the stellar mass–size relation over 0.2 ≤ z ≤ 2 to low stellar mass galaxies by combining the depth of Hubble Frontier Fields with the large volume covered by CANDELS. Galaxies are simultaneously modelled in multiple bands using the tools developed by the MegaMorph project, allowing robust size (i.e. half-light radius) estimates even for small, faint, and high redshift galaxies. We show that above 107 M⊙, star-forming galaxies are well represented by a single power law on the mass–size plane over our entire redshift range. Conversely, the stellar mass–size relation is steep for quiescent galaxies with stellar masses $\ge 10^{10.3}\, {\rm M}_\odot$ and flattens at lower masses, regardless of whether quiescence is selected based on star-formation activity, rest-frame colours, or structural characteristics. This flattening occurs at sizes of ∼1 kpc at z ≤ 1. As a result, a double power law is preferred for the stellar mass–size relation of quiescent galaxies, at least above 10$^7\, {\rm M}_\odot$. We find no strong redshift dependence in the slope of the relation of star-forming galaxies as well as of high mass quiescent galaxies. We also show that star-forming galaxies with stellar masses $\ge 10^{9.5}\, {\rm M}_\odot$ and quiescent galaxies with stellar masses $\ge 10^{10.3}\, {\rm M}_\odot$ have undergone significant size growth since z ∼ 2, as expected; however, low mass galaxies have not. Finally, we supplement our data with predominantly quiescent dwarf galaxies from the core of the Fornax cluster, showing that the stellar mass–size relation is continuous below 10$^7\, {\rm M}_\odot$, but a more complicated functional form is necessary to describe the relation.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4387321945,https://doi.org/10.1093/mnras/stad2992,Predicting the impact of feedback on matter clustering with machine learning in CAMELS,Ana Maria Delgado; Daniel Anglés‐Alcázar; Leander Thiele; Shivam Pandey; Kai Lehman; Rachel S. Somerville; Michelle Ntampaka; Shy Genel; Francisco Villaescusa-Navarro; Lars Hernquist,2023,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stad2992,27,"ABSTRACT Extracting information from the total matter power spectrum with the precision needed for upcoming cosmological surveys requires unraveling the complex effects of galaxy formation processes on the distribution of matter. We investigate the impact of baryonic physics on matter clustering at z = 0 using a library of power spectra from the Cosmology and Astrophysics with MachinE Learning Simulations project, containing thousands of $(25\, h^{-1}\, {\rm Mpc})^3$ volume realizations with varying cosmology, initial random field, stellar and active galactic nucleus (AGN) feedback strength and subgrid model implementation methods. We show that baryonic physics affects matter clustering on scales $k \gtrsim 0.4\, h\, \mathrm{Mpc}^{-1}$ and the magnitude of this effect is dependent on the details of the galaxy formation implementation and variations of cosmological and astrophysical parameters. Increasing AGN feedback strength decreases halo baryon fractions and yields stronger suppression of power relative to N-body simulations, while stronger stellar feedback often results in weaker effects by suppressing black hole growth and therefore the impact of AGN feedback. We find a broad correlation between mean baryon fraction of massive haloes (M200c &amp;gt; 1013.5 M⊙) and suppression of matter clustering but with significant scatter compared to previous work owing to wider exploration of feedback parameters and cosmic variance effects. We show that a random forest regressor trained on the baryon content and abundance of haloes across the full mass range 1010 ≤ Mhalo/M⊙&amp;lt;1015 can predict the effect of galaxy formation on the matter power spectrum on scales k = 1.0–20.0 $h\, \mathrm{Mpc}^{-1}$.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2006224949,https://doi.org/10.1073/pnas.1319909110,Prevalence of Earth-size planets orbiting Sun-like stars,Erik A. Petigura; Andrew W. Howard; Geoffrey W. Marcy,2013,Proceedings of the National Academy of Sciences,https://doi.org/10.1073/pnas.1319909110,847,"Determining whether Earth-like planets are common or rare looms as a touchstone in the question of life in the universe. We searched for Earth-size planets that cross in front of their host stars by examining the brightness measurements of 42,000 stars from National Aeronautics and Space Administration's Kepler mission. We found 603 planets, including 10 that are Earth size ( ) and receive comparable levels of stellar energy to that of Earth (1 - 2 R[Symbol: see text] ). We account for Kepler's imperfect detectability of such planets by injecting synthetic planet-caused dimmings into the Kepler brightness measurements and recording the fraction detected. We find that 11 ± 4% of Sun-like stars harbor an Earth-size planet receiving between one and four times the stellar intensity as Earth. We also find that the occurrence of Earth-size planets is constant with increasing orbital period (P), within equal intervals of logP up to ~200 d. Extrapolating, one finds 5.7(-2.2)(+1.7)% of Sun-like stars harbor an Earth-size planet with orbital periods of 200-400 d.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3009249863,https://doi.org/10.1093/mnras/stab639,Unveiling the distinct formation pathways of the inner and outer discs of the Milky Way with Bayesian Machine Learning,Ioana Ciucă; Daisuke Kawata; A. Miglio; G. R. Davies; Robert J. J. Grand,2021,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab639,64,"ABSTRACT We develop a Bayesian Machine Learning framework called BINGO (Bayesian INference for Galactic archaeOlogy) centred around a Bayesian neural network. After being trained on the Apache Point Observatory Galactic Evolution Experiment (APOGEE) and Kepler asteroseismic age data, BINGO is used to obtain precise relative stellar age estimates with uncertainties for the APOGEE stars. We carefully construct a training set to minimize bias and apply BINGO to a stellar population that is similar to our training set. We then select the 17 305 stars with ages from BINGO and reliable kinematic properties obtained from Gaia DR2. By combining the age and chemo-kinematical information, we dissect the Galactic disc stars into three components, namely the thick disc (old, high-[α/Fe], [α/Fe] ≳ 0.12), the thin disc (young, low-[α/Fe]), and the Bridge, which is a region between the thick and thin discs. Our results indicate that the thick disc formed at an early epoch only in the inner region, and the inner disc smoothly transforms to the thin disc. We found that the outer disc follows a different chemical evolution pathway from the inner disc. The outer metal-poor stars only start forming after the compact thick disc phase has completed and the star-forming gas disc extended outwardly with metal-poor gas accretion. We found that in the Bridge region the range of [Fe/H] becomes wider with decreasing age, which suggests that the Bridge region corresponds to the transition phase from the smaller chemically well-mixed thick to a larger thin disc with a metallicity gradient.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3043645409,https://doi.org/10.1051/0004-6361/202038986,The miniJPAS survey: star-galaxy classification using machine learning,P. O. Baqui; Valerio Marra; Luciano Casarini; Raúl E. Angulo; L. A. Díaz-García; C. Hernández–Monteagudo; P. A. A. Lopes; C. López-Sanjuán; D. Muniesa; Vinicius M. Placco; Miguel Quartin; C. Queiroz; David Sobral; E. Solano; Elmo Tempel; J. Varela; J. M. Vı́lchez; L. Raul Abramo; J. S. Alcaniz; N. Benı́tez; Silvia Bonoli; S. Carneiro; A. J. Cenarro; D. Cristòbal-Hornillos; A. L. de Amorim; C. Mendes de Oliveira; Renato A. Dupke; A. Ederoclite; R. M. González Delgado; A. Marín-Franch; M. Moles; H. Vázquez Ramió; L. Sodré; K. Taylor,2020,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202038986,55,"Context. Future astrophysical surveys such as J-PAS will produce very large datasets, the so-called “big data”, which will require the deployment of accurate and efficient machine-learning (ML) methods. In this work, we analyze the miniJPAS survey, which observed about ∼1 deg 2 of the AEGIS field with 56 narrow-band filters and 4 u g r i broad-band filters. The miniJPAS primary catalog contains approximately 64 000 objects in the r detection band (mag A B ≲ 24), with forced-photometry in all other filters. Aims. We discuss the classification of miniJPAS sources into extended (galaxies) and point-like (e.g., stars) objects, which is a step required for the subsequent scientific analyses. We aim at developing an ML classifier that is complementary to traditional tools that are based on explicit modeling. In particular, our goal is to release a value-added catalog with our best classification. Methods. In order to train and test our classifiers, we cross-matched the miniJPAS dataset with SDSS and HSC-SSP data, whose classification is trustworthy within the intervals 15 ≤ r ≤ 20 and 18.5 ≤ r ≤ 23.5, respectively. We trained and tested six different ML algorithms on the two cross-matched catalogs: K-nearest neighbors, decision trees, random forest (RF), artificial neural networks, extremely randomized trees (ERT), and an ensemble classifier. This last is a hybrid algorithm that combines artificial neural networks and RF with the J-PAS stellar and galactic loci classifier. As input for the ML algorithms we used the magnitudes from the 60 filters together with their errors, with and without the morphological parameters. We also used the mean point spread function in the r detection band for each pointing. Results. We find that the RF and ERT algorithms perform best in all scenarios. When the full magnitude range of 15 ≤ r ≤ 23.5 is analyzed, we find an area under the curve AUC = 0.957 with RF when photometric information alone is used, and AUC = 0.986 with ERT when photometric and morphological information is used together. When morphological parameters are used, the full width at half maximum is the most important feature. When photometric information is used alone, we observe that broad bands are not necessarily more important than narrow bands, and errors (the width of the distribution) are as important as the measurements (central value of the distribution). In other words, it is apparently important to fully characterize the measurement. Conclusions. ML algorithms can compete with traditional star and galaxy classifiers; they outperform the latter at fainter magnitudes ( r ≳ 21). We use our best classifiers, with and without morphology, in order to produce a value-added catalog.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2963366664,https://doi.org/10.1093/mnras/stz2731,"The southern stellar stream spectroscopic survey (S5): Overview, target selection, data reduction, validation, and early science",Ting S. Li; S. E. Koposov; D. B. Zucker; Geraint F. Lewis; K. Kuehn; Jeffrey D. Simpson; Alexander P. Ji; Nora Shipp; Yao-Yuan Mao; Marla Geha; Andrew B. Pace; Dougal Mackey; S. Allam; D. L. Tucker; G. S. Da Costa; Denis Erkal; Joshua D. Simon; J. R. Mould; Sarah L. Martell; Zhen Wan; G M De Silva; K. Bechtol; E. Balbinot; Vasily Belokurov; Joss Bland‐Hawthorn; Andrew R. Casey; Lara R. Cullinane; A. Drlica-Wagner; Sanjib Sharma; A. K. Vivas; Risa H. Wechsler; B. Yanny,2019,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stz2731,120,"ABSTRACT We introduce the southern stellar stream spectroscopy survey (S5), an on-going program to map the kinematics and chemistry of stellar streams in the southern hemisphere. The initial focus of S5 has been spectroscopic observations of recently identified streams within the footprint of the dark energy survey (DES), with the eventual goal of surveying streams across the entire southern sky. Stellar streams are composed of material that has been tidally striped from dwarf galaxies and globular clusters and hence are excellent dynamical probes of the gravitational potential of the Milky Way, as well as providing a detailed snapshot of its accretion history. Observing with the 3.9 m Anglo-Australian Telescope’s 2-degree-Field fibre positioner and AAOmega spectrograph, and combining the precise photometry of DES DR1 with the superb proper motions from Gaia DR2, allows us to conduct an efficient spectroscopic survey to map these stellar streams. So far S5 has mapped nine DES streams and three streams outside of DES; the former are the first spectroscopic observations of these recently discovered streams. In addition to the stream survey, we use spare fibres to undertake a Milky Way halo survey and a low-redshift galaxy survey. This paper presents an overview of the S5 program, describing the scientific motivation for the survey, target selection, observation strategy, data reduction, and survey validation. Finally, we describe early science results on stellar streams and Milky Way halo stars drawn from the survey. Updates on S5, including future public data releases, can be found at http://s5collab.github.io.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2999093079,https://doi.org/10.3847/1538-4357/ab6dea,SPCANet: Stellar Parameters and Chemical Abundances Network for LAMOST-II Medium Resolution Survey,Rui Wang; A-Li Luo; Jian-Jun Chen; Wen Hou; Shuo Zhang; Yongheng Zhao; Xiangru Li; Yonghui Hou,2020,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ab6dea,67,"Abstract The fundamental stellar atmospheric parameters ( T eff and log g ) and 13 chemical abundances are derived for medium-resolution spectroscopy from Large Sky Area Multi-Object Fiber Spectroscopic Telescope (LAMOST) Medium Resolution Survey (MRS) data sets with a deep-learning method. The neural networks we designed, named SPCANet, precisely map LAMOST MRS spectra to stellar parameters and chemical abundances. The stellar labels derived by SPCANet have precisions of 119 K for T eff and 0.17 dex for log g . The abundance precision of 11 elements including [C/H], [N/H], [O/H], [Mg/H], [Al/H], [Si/H], [S/H], [Ca/H], [Ti/H], [Cr/H], [Fe/H], and [Ni/H] are 0.06 ∼ 0.12 dex, while that of [Cu/H] is 0.19 dex. These precisions can be reached even for spectra with signal-to-noise ratios as low as 10. The results of SPCANet are consistent with those from other surveys such as APOGEE, GALAH, and RAVE, and are also validated with the previous literature values including clusters and field stars. The catalog of the estimated parameters is available at doi: 10.12149/101012 .",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2143169117,https://doi.org/10.1093/mnras/stv2310,Machine learning and cosmological simulations – I. Semi-analytical models,Harshil Kamdar; Matthew Turk; Róbert Brunner,2015,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stv2310,49,"We present a new exploratory framework to model galaxy formation and evolution in a hierarchical Universe by using machine learning (ML). Our motivations are two-fold: (1) presenting a new, promising technique to study galaxy formation, and (2) quantitatively analysing the extent of the influence of dark matter halo properties on galaxies in the backdrop of semi-analytical models (SAMs). We use the influential Millennium Simulation and the corresponding Munich SAM to train and test various sophisticated ML algorithms (k-Nearest Neighbors, decision trees, random forests, and extremely randomized trees). By using only essential dark matter halo physical properties for haloes of M > 1012 M⊙ and a partial merger tree, our model predicts the hot gas mass, cold gas mass, bulge mass, total stellar mass, black hole mass and cooling radius at z = 0 for each central galaxy in a dark matter halo for the Millennium run. Our results provide a unique and powerful phenomenological framework to explore the galaxy–halo connection that is built upon SAMs and demonstrably place ML as a promising and a computationally efficient tool to study small-scale structure formation.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4293311441,https://doi.org/10.1051/0004-6361/201731483,Spectrum radial velocity analyser (SERVAL),M. Zechmeister; A. Reiners; P. J. Amado; M. Azzaro; F. F. Bauer; V. J. S. Béjar; J. A. Caballero; E. W. Guenther; H.-J. Hagen; S. V. Jeffers; A. Kaminski; M. Kürster; R. Launhardt; D. Montes; J. C. Morales; A. Quirrenbach; S. Reffert; I. Ribas; W. Seifert; L. Tal-Or; V. Wolthoff,2017,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201731483,465,"Context. The CARMENES survey is a high-precision radial velocity (RV) programme that aims to detect Earth-like planets orbiting low-mass stars. Aims. We develop least-squares fitting algorithms to derive the RVs and additional spectral diagnostics implemented in the SpEctrum Radial Velocity AnaLyser (SERVAL), a publicly available python code. Methods. We measured the RVs using high signal-to-noise templates created by coadding all available spectra of each star. We define the chromatic index as the RV gradient as a function of wavelength with the RVs measured in the echelle orders. Additionally, we computed the differential line width by correlating the fit residuals with the second derivative of the template to track variations in the stellar line width. Results. Using HARPS data, our SERVAL code achieves a RV precision at the level of 1 m/s. Applying the chromatic index to CARMENES data of the active star YZ CMi, we identify apparent RV variations induced by stellar activity. The differential line width is found to be an alternative indicator to the commonly used full width half maximum. Conclusions. We find that at the red optical wavelengths (700–900 nm) obtained by the visual channel of CARMENES, the chromatic index is an excellent tool to investigate stellar active regions and to identify and perhaps even correct for activity-induced RV variations.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W4205885782,https://doi.org/10.1155/2022/4489359,Automated Stellar Spectra Classification with Ensemble Convolutional Neural Network,Zhuang Zhao; Jiyu Wei; Bin Jiang,2022,Advances in Astronomy,https://doi.org/10.1155/2022/4489359,8,"Large sky survey telescopes have produced a tremendous amount of astronomical data, including spectra. Machine learning methods must be employed to automatically process the spectral data obtained by these telescopes. Classification of stellar spectra by applying deep learning is an important research direction for the automatic classification of high-dimensional celestial spectra. In this paper, a robust ensemble convolutional neural network (ECNN) was designed and applied to improve the classification accuracy of massive stellar spectra from the Sloan digital sky survey. We designed six classifiers which consist six different convolutional neural networks (CNN), respectively, to recognize the spectra in DR16. Then, according the cross-entropy testing error of the spectra at different signal-to-noise ratios, we integrate the results of different classifiers in an ensemble learning way to improve the effect of classification. The experimental result proved that our one-dimensional ECNN strategy could achieve 95.0% accuracy in the classification task of the stellar spectra, a level of accuracy that exceeds that of the classical principal component analysis and support vector machine model.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W2949389789,https://doi.org/10.1038/s41467-019-10036-z,Information-rich localization microscopy through machine learning,Taehwan Kim; Seonah Moon; Ke Xu,2019,Nature Communications,https://doi.org/10.1038/s41467-019-10036-z,55,"Recent years have witnessed the development of single-molecule localization microscopy as a generic tool for sampling diverse biologically relevant information at the super-resolution level. While current approaches often rely on the target-specific alteration of the point spread function to encode the multidimensional contents of single fluorophores, the details of the point spread function in an unmodified microscope already contain rich information. Here we introduce a data-driven approach in which artificial neural networks are trained to make a direct link between an experimental point spread function image and its underlying, multidimensional parameters, and compare results with alternative approaches based on maximum likelihood estimation. To demonstrate this concept in real systems, we decipher in fixed cells both the colors and the axial positions of single molecules in regular localization microscopy data.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3106471209,https://doi.org/10.1051/0004-6361/201833099/pdf,Dissecting stellar chemical abundance space with t-SNE,F. Anders; C. Chiappini; B. X. Santiago; G. Matijevič; A. B. A. Queiroz; Matthias Steinmetz; G. Guiglion,2018,LA Referencia (Red Federada de Repositorios Institucionales de Publicaciones Científicas),http://hdl.handle.net/10183/204135,72,"In the era of large-scale Galactic astronomy and multi-object spectroscopic stellar surveys, the sample sizes and the number of available stellar chemical abundances have reached dimensions in which it has become difficult to process all the available information in an effective manner. In this paper we demonstrate the use of a dimensionality-reduction technique (t-distributed stochastic neighbour embedding; t-SNE) for analysing the stellar abundance-space distribution. While the non-parametric non-linear behaviour of this technique makes it difficult to estimate the significance of any abundance-space substructure found, we show that our results depend little on parameter choices and are robust to abundance errors. By reanalysing the high-resolution high-signal-to-noise solar-neighbourhood HARPS-GTO sample with t-SNE, we find clearer chemical separations of the high- and low-[α/Fe] disc sequences, hints for multiple populations in the high-[α/Fe] population, and indications that the chemical evolution of the high-[α/Fe] metal-rich stars is connected with the super-metal-rich stars. We also identify a number of chemically peculiar stars, among them a high-confidence s-process-enhanced abundance-ratio pair (HD 91345/HD 126681) with very similar ages and v X and v Y velocities, which we suggest have a common birth origin, possibly a dwarf galaxy. Our results demonstrate the potential of abundance-space t-SNE and similar methods for chemical-tagging studies with large spectroscopic surveys.",2026-07-30T05:00:44+00:00
machine learning stellar spectra,run001_ml_stellar_spectra,https://openalex.org/W3097410698,https://doi.org/10.1093/mnras/stab1323,Separating planetary reflex Doppler shifts from stellar variability in the wavelength domain,A. Collier Cameron; Eric B. Ford; S. Shahaf; S. Aigrain; X. Dumusque; R. D. Haywood; Annelies Mortier; David F. Phillips; Lars A. Buchhave; M. Cecconi; H. M. Cegla; R. Cosentino; M. Cretignier; A. Ghedina; Manuel Gonzalez; David W. Latham; Marcello Lodi; Mercedes López‐Morales; G. Micela; E. Molinari; F. Pepe; G. Piotto; E. Poretti; D. Queloz; J. San Juan; D. Ségransan; A. Sozzetti; Andrew Szentgyorgyi; Samantha Thompson; S. Udry; C. A. Watson,2021,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stab1323,96,"ABSTRACT Stellar magnetic activity produces time-varying distortions in the photospheric line profiles of solar-type stars. These lead to systematic errors in high-precision radial-velocity measurements, which limit efforts to discover and measure the masses of low-mass exoplanets with orbital periods of more than a few tens of days. We present a new data-driven method for separating Doppler shifts of dynamical origin from apparent velocity variations arising from variability-induced changes in the stellar spectrum. We show that the autocorrelation function (ACF) of the cross-correlation function used to measure radial velocities is effectively invariant to translation. By projecting the radial velocities on to a subspace labelled by the observation identifiers and spanned by the amplitude coefficients of the ACF’s principal components, we can isolate and subtract velocity perturbations caused by stellar magnetic activity. We test the method on a 5-yr time sequence of 853 daily 15-min observations of the solar spectrum from the HARPS-N instrument and solar-telescope feed on the 3.58-m Telescopio Nazionale Galileo. After removal of the activity signals, the heliocentric solar velocity residuals are found to be Gaussian and nearly uncorrelated. We inject synthetic low-mass planet signals with amplitude K = 40 cm s−1 into the solar observations at a wide range of orbital periods. Projection into the orthogonal complement of the ACF subspace isolates these signals effectively from solar activity signals. Their semi-amplitudes are recovered with a precision of ∼ 6.6 cm s−1, opening the door to Doppler detection and characterization of terrestrial-mass planets around well-observed, bright main-sequence stars across a wide range of orbital periods.",2026-07-30T05:00:44+00:00
