keyword,run_id,openalex_id,doi,title,authors,publication_year,source_name,landing_page_url,cited_by_count,abstract,retrieved_at
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2892338809,https://doi.org/10.1007/s10686-018-9598-x,A chemical survey of exoplanets with ARIEL,G. Tinetti; P. Drossart; Paul Eccleston; P. Hartogh; A. Heske; Jérémy Leconte; Giusi Micela; Marc Ollivier; G. L. Pilbratt; Ludovic Puig; D. Turrini; B. Vandenbussche; P. Wolkenberg; Jean‐Philippe Beaulieu; Lars A. Buchave; Martin Ferus; Matt Griffin; M. Guêdel; K. Justtanont; Pierre-Olivier Lagage; Pedro Machado; G. Malaguti; M. Min; H. U. Nørgaard-Nielsen; M. Rataj; Tom Ray; I. Ribas; Mark G. Swain; R. Szabó; Stephanie Werner; J. K. Barstow; M. R. Burleigh; James Cho; Vincent Coudé du Foresto; A. Coustenis; L. Decin; Therese Encrenaz; M. Galand; M. Gillon; Ravit Helled; J. C. Morales; A. García Muñoz; A. Moneti; I. Pagano; E. Pascale; G. Piccioni; D. J. Pinfield; Subhajit Sarkar; Franck Selsis; Jonathan Tennyson; A. H. M. J. Triaud; Olivia Vénot; I. Waldmann; David Waltham; Gillian Wright; J. Amiaux; Jean-Louis Auguères; Michel Berthé; Naidu Bezawada; Georgia Bishop; Neil E. Bowles; Deirdre Coffey; J. Colomé; Martin Crook; P.-E. Crouzet; Vania Da Peppo; I. Escudero Sanz; Mauro Focardi; Martin Frericks; Tom Hunt; Ralf Kohley; Kevin Middleton; G. Morgante; R. Ottensamer; E. Pace; Chris Pearson; R. Stamper; Kate Symonds; M. Rengel; Étienne Renotte; P. A. R. Ade; L. Affer; Christophe Alard; N. F. Allard; Francesca Altieri; Yves André; Claudio Arena; Ioannis Argyriou; A. D. Aylward; Cristian Baccani; G. Á. Bakos; M. Banaszkiewicz; Mike Barlow; V. Batista; G. Bellucci; S. Benatti; Pernelle Bernardi; Bruno Bézard; M. I. Błęcka; Émeline Bolmont,2018,Experimental Astronomy,https://doi.org/10.1007/s10686-018-9598-x,439,"Thousands of exoplanets have now been discovered with a huge range of masses, sizes and orbits: from rocky Earth-like planets to large gas giants grazing the surface of their host star. However, the essential nature of these exoplanets remains largely mysterious: there is no known, discernible pattern linking the presence, size, or orbital parameters of a planet to the nature of its parent star. We have little idea whether the chemistry of a planet is linked to its formation environment, or whether the type of host star drives the physics and chemistry of the planet’s birth, and evolution. ARIEL was conceived to observe a large number (~1000) of transiting planets for statistical understanding, including gas giants, Neptunes, super-Earths and Earth-size planets around a range of host star types using transit spectroscopy in the 1.25–7.8 μm spectral range and multiple narrow-band photometry in the optical. ARIEL will focus on warm and hot planets to take advantage of their well-mixed atmospheres which should show minimal condensation and sequestration of high-Z materials compared to their colder Solar System siblings. Said warm and hot atmospheres are expected to be more representative of the planetary bulk composition. Observations of these warm/hot exoplanets, and in particular of their elemental composition (especially C, O, N, S, Si), will allow the understanding of the early stages of planetary and atmospheric formation during the nebular phase and the following few million years. ARIEL will thus provide a representative picture of the chemical nature of the exoplanets and relate this directly to the type and chemical environment of the host star. ARIEL is designed as a dedicated survey mission for combined-light spectroscopy, capable of observing a large and well-defined planet sample within its 4-year mission lifetime. Transit, eclipse and phase-curve spectroscopy methods, whereby the signal from the star and planet are differentiated using knowledge of the planetary ephemerides, allow us to measure atmospheric signals from the planet at levels of 10–100 part per million (ppm) relative to the star and, given the bright nature of targets, also allows more sophisticated techniques, such as eclipse mapping, to give a deeper insight into the nature of the atmosphere. These types of observations require a stable payload and satellite platform with broad, instantaneous wavelength coverage to detect many molecular species, probe the thermal structure, identify clouds and monitor the stellar activity. The wavelength range proposed covers all the expected major atmospheric gases from e.g. H 2 O, CO 2 , CH 4 NH 3 , HCN, H 2 S through to the more exotic metallic compounds, such as TiO, VO, and condensed species. Simulations of ARIEL performance in conducting exoplanet surveys have been performed – using conservative estimates of mission performance and a full model of all significant noise sources in the measurement – using a list of potential ARIEL targets that incorporates the latest available exoplanet statistics. The conclusion at the end of the Phase A study, is that ARIEL – in line with the stated mission objectives – will be able to observe about 1000 exoplanets depending on the details of the adopted survey strategy, thus confirming the feasibility of the main science objectives.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2740236269,https://doi.org/10.3847/1538-4365/aa9e8a,The Fourteenth Data Release of the Sloan Digital Sky Survey: First Spectroscopic Data from the Extended Baryon Oscillation Spectroscopic Survey and from the Second Phase of the Apache Point Observatory Galactic Evolution Experiment,Bela Abolfathi; David S. Aguado; Gabriela Aguilar; Carlos Allende Prieto; Andrés Almeida; Tonima Tasnim Ananna; F. Anders; Scott F. Anderson; Brett H. Andrews; Borja Anguiano; Alfonso Aragón‐Salamanca; M. Argudo–Fernández; E. Armengaud; M. Ata; É. Aubourg; V. Ávila-Reese; Carles Badenes; S. Bailey; Christophe Balland; Kathleen A. Barger; J. K. Barrera-Ballesteros; Curtis Bartosz; Fabienne A. Bastien; Dominic Bates; Falk Baumgarten; Julian Bautista; Rachael L. Beaton; Timothy C. Beers; Francesco Belfiore; Chad F. Bender; Mariangela Bernardi; Matthew A. Bershady; Florian Beutler; Jonathan C. Bird; Dmitry Bizyaev; Guillermo A. Blanc; Michael R. Blanton; Michael Blomqvist; A. Bolton; M. Boquien; J. Borissova; Jo Bovy; Christian Andres Bradna Diaz; William Nielsen Brandt; J. Brinkmann; Joel R. Brownstein; Kevin Bundy; Adam J. Burgasser; E. Burtin; Nicolás G. Busca; Caleb I. Cañas; M. Cano-Díaz; Michele Cappellari; R. Carrera; Andrew R. Casey; Bernardo Cervantes Sodi; Yanping Chen; Brian Cherinka; C. Chiappini; Peter Doohyun Choi; Drew Chojnowski; Chia-Hsun Chuang; Haeun Chung; Nicolas Clerc; Roger E. Cohen; Julia M. Comerford; Johan Comparat; Janaina Correa do Nascimento; L. N. da Costa; Marie-Claude Cousinou; Kevin R. Covey; Jeffrey D. Crane; I. Cruz-González; Kátia Cunha; Gabriele S Ilha; G. Damke; Jeremy Darling; James W. Davidson; Kyle Dawson; Miguel Icaza-Lizaola; Axel de la Macorra; Sylvain de la Torre; Nathan De Lee; Victoria de Sainte Agathe; Alice Deconto Machado; F. Dell’Agli; Timothée Delubac; Aleksandar M. Diamond‐Stanic; John Donor; Juan José Downes; Niv Drory; Hélion du Mas des Bourboux; Christopher Duckworth; T. Dwelly; Jamie Dyer; Garrett Ebelke; Arthur Eigenbrot; Daniel J. Eisenstein; Y. Elsworth; Éric Emsellem,2018,The Astrophysical Journal Supplement Series,https://doi.org/10.3847/1538-4365/aa9e8a,1051,"Abstract The fourth generation of the Sloan Digital Sky Survey (SDSS-IV) has been in operation since 2014 July. This paper describes the second data release from this phase, and the 14th from SDSS overall (making this Data Release Fourteen or DR14). This release makes the data taken by SDSS-IV in its first two years of operation (2014–2016 July) public. Like all previous SDSS releases, DR14 is cumulative, including the most recent reductions and calibrations of all data taken by SDSS since the first phase began operations in 2000. New in DR14 is the first public release of data from the extended Baryon Oscillation Spectroscopic Survey; the first data from the second phase of the Apache Point Observatory (APO) Galactic Evolution Experiment (APOGEE-2), including stellar parameter estimates from an innovative data-driven machine-learning algorithm known as “The Cannon”; and almost twice as many data cubes from the Mapping Nearby Galaxies at APO (MaNGA) survey as were in the previous release ( N = 2812 in total). This paper describes the location and format of the publicly available data from the SDSS-IV surveys. We provide references to the important technical papers describing how these data have been taken (both targeting and observation details) and processed for scientific use. The SDSS web site ( www.sdss.org ) has been updated for this release and provides links to data downloads, as well as tutorials and examples of data use. SDSS-IV is planning to continue to collect astronomical data until 2020 and will be followed by SDSS-V.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3122729254,https://doi.org/10.1103/revmodphys.93.015001,Probing the interior physics of stars through asteroseismology,C. Aerts,2021,Reviews of Modern Physics,https://doi.org/10.1103/revmodphys.93.015001,326,"By studying the oscillations of a star's surface, it is possible to extract information about stellar strata, age, and dynamics. Though one might guess that observation of surface oscillatory motions would be limited to our Sun, high-precision brightness measurements of distant stars, performed over many years, have enabled the field of asteroseismology. This comprehensive review covers the recent development of this field, the necessary blending of numerical simulation and data, and the way in which this new information enhances our understanding of stellar evolution.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3216552048,https://doi.org/10.1051/0004-6361/202141480,SUPPNet: Neural network for stellar spectrum normalisation,Tomasz Różański; E. Niemczura; Jakub Lemiesz; N. Posiłek; Paweł Różański,2022,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202141480,22,"Context. Precise continuum normalisation of merged échelle spectra is a demanding task that is necessary for various detailed spectroscopic analyses. Automatic methods have limited effectiveness due to the variety of features present in the spectra of stars. This complexity often leads to the necessity for manual normalisation which is highly time-consuming. Aims. The aim of this work is to develop a fully automated normalisation tool that works with order-merged spectra and offers flexible manual fine-tuning, if necessary. Methods. The core of the proposed method uses the novel, fully convolutional deep neural network (SUPP Network) that was trained to predict a pseudo-continuum. The post-processing step uses smoothing splines that give access to regressed knots, which are useful for optional manual corrections. The active learning technique was applied to deal with possible biases that may arise from training with synthetic spectra and to extend the applicability of the proposed method to features absent in this kind of spectra. Results. The developed normalisation method was tested with high-resolution spectra of stars with spectral types from O to G, and gives a root mean squared (RMS) error over the set of test stars equal to 0.0128 in the spectral range from 3900 Å to 7000 Å and 0.0081 in the range from 4200 Å to 7000 Å. Experiments with synthetic spectra give a RMS of the order of 0.0050. Conclusions. The proposed method leads to results that are comparable to careful manual normalisation. Additionally, this approach is general and can be used in other fields of astronomy where background modelling or trend removal is a part of data processing.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2948234564,https://doi.org/10.3390/s19112555,A Novel Autonomous Celestial Integrated Navigation for Deep Space Exploration Based on Angle and Stellar Spectra Shift Velocity Measurement,Xiao Chen; Zhaowei Sun; Wei Zhang; Jun Xu,2019,Sensors,https://doi.org/10.3390/s19112555,25,"Traditional autonomous celestial navigation usually uses astronomical angle as measurement, which is a function of spacecraft's position and can't resolve the spacecraft's velocity directly. To solve this problem, velocity measurement by stellar spectra shift is proposed in this paper. The autonomous celestial integrated navigation method is derived by combining velocity measurement with angle measurement, which can ensure the long-term high accuracy, real-time and continuous navigation performance for deep space exploration (DSE) missions. The observability of the integrated navigation system is analyzed. Moreover, the design of doppler navigator and hardware in-the-loop simulation system are described. Finally, a simulation example is employed to demonstration the feasibility and effectiveness of the proposed navigation algorithm.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4385670540,https://doi.org/10.53759/0088/jbsha202303006,A Survey of the Interpretability Aspect of Deep Learning Models,Eliot Spitzer; Rona Miles,2023,Journal of Biomedical and Sustainable Healthcare Applications,https://doi.org/10.53759/0088/jbsha202303006,21,"Deep neural networks have attained near-human degree of quality in images, textual, audio, and video recording categorization and predictions tasks. The networks, on the other hand, are still typically thought of as black-box functional probabilistic models that transfer an input data to a trained classifier. Integrating these systems into mission-critical activities like clinical diagnosis, scheduling, and management is the next stage in this human-machine evolutionary change, and it necessitates a degree of confidence in the technology output. Statistical measures are often employed to estimate an output's volatility. The idea of trust, on the other hand, is dependent on a human's sight into a machine's inner workings. To put it another way, the neural networks must justify its outputs in a way that is intelligible to humans, leading to new insights into its internal workings. ""Interpretable deep networks"" is the name we give to such networks. The concept of interpretability is not one-dimensional. Indeed, the variability of an interpretation owing to varying degrees of human comprehension necessitates the existence of a plethora of characteristics that together define interpretability. Furthermore, the model's interpretations may be expressed in terms of low-level network variables or input properties. We describe several of the variables that are helpful for model interpretability in this study, as well as previous work on those dimensions. We do a gap analysis to determine what remains to be improved to increase models interpretability as step of the procedure.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4289453839,https://doi.org/10.1051/0004-6361/201833007,MUSE crowded field 3D spectroscopy in NGC 300,Martin M. Roth; C. Sandín; Sebastian Kamann; Tim-Oliver Husser; Peter M. Weilbacher; A. Monreal‐Ibero; Roland Bacon; Mark den Brok; S. Dreizler; Andreas Kelz; R. A. Marino; Matthias Steinmetz,2018,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/201833007,45,"Aims . As a new approach to the study of resolved stellar populations in nearby galaxies, our goal is to demonstrate with a pilot study in NGC 300 that integral field spectroscopy with high spatial resolution and excellent seeing conditions reaches an unprecedented depth in severely crowded fields. Methods . Observations by MUSE with seven pointings in NGC 300 have resulted in data cubes that are analyzed in four ways: (1) Point spread function-fitting 3D spectroscopy with PampelMUSE, as already successfully pioneered in globular clusters, yields de-blended spectra of individually distinguishable stars, thus providing a complete inventory of blue and red supergiants, and asymptotic giant branch (AGB) stars of type M and C. The technique is also applicable to emission line point sources and provides samples of planetary nebulae (PNe) that are complete down to m 5007 = 28. (2) Pseudo-monochromatic images, created at the wavelengths of the most important emission lines and corrected for continuum light with the P3D visualization tool, provide maps of H II regions, supernova remnants (SNR), and the diffuse interstellar medium (ISM) at a high level of sensitivity, where also faint point sources stand out and allow for the discovery of PNe, Wolf–Rayet (WR) stars, etc. (3) The use of the P3D line-fitting tool yields emission line fluxes, surface brightness, and kinematic information for gaseous objects, corrected for absorption line profiles of the underlying stellar population in the case of H α . (4) Visual inspection of the data cubes by browsing through the row-stacked spectra image in P3D is demonstrated to be efficient for data mining and the discovery of background galaxies and unusual objects. Results . We present a catalog of luminous stars, rare stars such as WR, and other emission line stars, carbon stars, symbiotic star candidates, PNe, H II regions, SNR, giant shells, peculiar diffuse and filamentary emission line objects, and background galaxies, along with their spectra. Conclusions . The technique of crowded-field 3D spectroscopy, using the PampelMUSE code, is capable of deblending individual bright stars, the unresolved background of faint stars, gaseous nebulae, and the diffuse component of the ISM, resulting in unprecedented legacy value for observations of nearby galaxies with MUSE.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4363678967,https://doi.org/10.1007/s44174-023-00078-9,A Novel Approach Utilizing Machine Learning for the Early Diagnosis of Alzheimer's Disease,Khandaker Mohammad Mohi Uddin; Mir Jafikul Alam; Jannat-E-Anawar; Md. Ashraf Uddin; Sunil Aryal,2023,Biomedical Materials & Devices,https://doi.org/10.1007/s44174-023-00078-9,91,,2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3205830330,https://doi.org/10.3847/1538-4357/ac2302,Rotation Curves of Galaxies and Their Dependence on Morphology and Stellar Mass,Yongmin Yoon; Changbom Park; Haeun Chung; Kai Zhang,2021,The Astrophysical Journal,https://doi.org/10.3847/1538-4357/ac2302,28,"Abstract We study how stellar rotation curves (RCs) of galaxies are correlated on average with morphology and stellar mass ( M star ) using the final release of Sloan Digital Sky Survey IV MaNGA data. We use the visually assigned T -types for the morphology indicator, and adopt a functional form for the RC that can model non-flat RCs at large radii. We discover that within the radial coverage of the MaNGA data, the popularly known flat rotation curve at large radii applies only to the particular classes of galaxies, i.e., massive late types ( T -type ≥ 1, M star ≳ 10 10.8 M ⊙ ) and S0 types ( T -type = −1 or 0, M star ≳ 10 10.0 M ⊙ ). The RC of late-type galaxies at large radii rises more steeply as M star decreases, and its slope increases to about +9 km s −1 kpc −1 at M star ≈ 10 9.7 M ⊙ . By contrast, elliptical galaxies ( T -type ≤ −2) have descending RCs at large radii. Their slope becomes more negative as M star decreases, and reaches as negative as −15 km s −1 kpc −1 at M star ≈ 10 10.2 M ⊙ . We also find that the inner slope of the RC is highest for elliptical galaxies with M star ≈ 10 10.5 M ⊙ , and decreases as T -type increases or M star changes away from 10 10.5 M ⊙ . The velocity at the turnover radius R t is higher for higher M star , and R t is larger for higher M star and later T -types. We show that the inner slope of the RC is coupled with the central surface stellar mass density, which implies that the gravitational potential of central regions of galaxies is dominated by baryonic matter. With the aid of simple models for matter distribution, we discuss what determines the shapes of RCs.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4303985113,https://doi.org/10.1051/0004-6361/202243659,Stellar population of the Rosette Nebula and NGC 2244,K. Mužić; V. Almendros-Abad; H. Bouy; Karolina Kubiak; Karla Peña Ramírez; A. Krone-Martins; A. Moitinho; Miguel Conceição,2022,Astronomy and Astrophysics,https://doi.org/10.1051/0004-6361/202243659,24,"Context. Measurements of internal dynamics of young clusters and star-forming regions are crucial to fully understand the process of their formation. A basic prerequisite for this is a well-established and robust list of probable members. Aims. In this work, we study the 2.8° ×2.6° region in the emblematic Rosette Nebula, centred in the young cluster NGC 2244, with the aim of constructing the most reliable candidate member list to date. Using the obtained catalogue, we can determine various structural and kinematic parameters, which can help to draw conclusions about the past and the future of the region. Methods. We constructed a catalogue containing optical to mid-infrared photometry, as well as accurate positions and proper motions from Gaia EDR3 for the sources in the field of the Rosette Nebula. We applied the probabilistic random forest algorithm to derive the membership probability for each source within our field of view. Based on the list of almost 3000 probable members, of which about a third are concentrated within the radius of 20′ from the centre of NGC 2244, we identified various clustered sources and stellar concentrations in the region, and estimated the average distance to the entire region at 1489 ± 37 pc, 1440 ± 32 pc to NGC 2244, and 1525 ± 36 pc to NGC 2237. The masses, extinction, and ages were derived by fitting the spectral energy distribution to the atmosphere and evolutionary models, and the internal dynamic was assessed via proper motions relative to the mean proper motion of NGC 2244. Results. NGC 2244 is showing a clear expansion pattern, with an expansion velocity that increases with radius. Its initial mass function (IMF) is well represented by two power laws (d N /d M ∝ M − α ), with slopes α = 1.05 ± 0.02 for the mass range 0.2–1.5 M ⊙ and α = 2.3 ± 0.3 for the mass range 1.5–20 M ⊙ , and it is in agreement with slopes detected in other star-forming regions. The mean age of the region, derived from the HR diagram, is ∼2 Myr. We find evidence for the difference in ages between NGC 2244 and the region associated with the molecular cloud, which appears slightly younger. The velocity dispersion of NGC 2244 is well above the virial velocity dispersion derived from the total mass (1000 ± 70 M ⊙ ) and half-mass radius (3.4 ± 0.2 pc). From the comparison to other clusters and to numerical simulations, we conclude that NGC 2244 may be unbound and that it possibly may have even formed in a super-virial state.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2047449019,https://doi.org/10.1093/mnras/stt651,The prevalence of dust on the exoplanet HD 189733b from Hubble and Spitzer observations,F. Pont; David K. Sing; Neale P. Gibson; S. Aigrain; Gregory W. Henry; Nawal Husnoo,2013,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stt651,444,"The hot Jupiter HD 189733b is the most extensively observed exoplanet. Its atmosphere has been detected and characterized in transmission and eclipse spectroscopy, and its phase curve measured at several wavelengths. This paper brings together the results of our campaign to obtain the complete transmission spectrum of the atmosphere of this planet from UV to infrared with the Hubble Space Telescope, using the STIS, ACS and WFC3 instruments. We provide a new tabulation of the transmission spectrum across the entire visible and infrared range. The radius ratio in each wavelength band was re-derived, where necessary, to ensure a consistent treatment of the bulk transit parameters and stellar limb darkening. Special care was taken to correct for, and derive realistic estimates of the uncertainties due to, both occulted and unocculted star spots. The combined spectrum is very different from the predictions of cloud-free models for hot Jupiters: it is dominated by Rayleigh scattering over the whole visible and near-infrared range, the only detected features being narrow sodium and potassium lines. We interpret this as the signature of a haze of condensate grains extending over at least five scaleheights. We show that a dust-dominated atmosphere could also explain several puzzling features of the emission spectrum and phase curves, including the large amplitude of the phase curve at 3.6 μm, the small hotspot longitude shift and the hot mid-infrared emission spectrum. We discuss possible compositions and derive some first-order estimates for the properties of the putative condensate haze/clouds. We finish by speculating that the dichotomy between the two observationally defined classes of hot Jupiter atmospheres, of which HD 189733b and HD 209458b are the prototypes, might not be whether they possess a temperature inversion, but whether they are clear or dusty. We also consider the possibility of a continuum of cloud properties between hot Jupiters, young Jupiters and L-type brown dwarfs.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W2900297252,https://doi.org/10.48550/arxiv.1811.03390,Bayesian Deep Learning for Exoplanet Atmospheric Retrieval,"Frank Soboczenski; Michael D. Himes; Molly D. O’Beirne; Simone Zorzan; Atılım Güneş Baydin; Adam D. Cobb; Gal, Yarin; Daniel Angerhausen; Mascaro, Massimo; Giada Arney; Shawn Domagal‐Goldman",2018,"White Rose Research Online (University of Leeds, The University of Sheffield, University of York)","https://orcid.org/0000-0001-8185-6094>,",18,"Over the past decade, the study of extrasolar planets has evolved rapidly from plain detection and identification to comprehensive categorization and characterization of exoplanet systems and their atmospheres. Atmospheric retrieval, the inverse modeling technique used to determine an exoplanetary atmosphere's temperature structure and composition from an observed spectrum, is both time-consuming and compute-intensive, requiring complex algorithms that compare thousands to millions of atmospheric models to the observational data to find the most probable values and associated uncertainties for each model parameter. For rocky, terrestrial planets, the retrieved atmospheric composition can give insight into the surface fluxes of gaseous species necessary to maintain the stability of that atmosphere, which may in turn provide insight into the geological and/or biological processes active on the planet. These atmospheres contain many molecules, some of them biosignatures, spectral fingerprints indicative of biological activity, which will become observable with the next generation of telescopes. Runtimes of traditional retrieval models scale with the number of model parameters, so as more molecular species are considered, runtimes can become prohibitively long. Recent advances in machine learning (ML) and computer vision offer new ways to reduce the time to perform a retrieval by orders of magnitude, given a sufficient data set to train with. Here we present an ML-based retrieval framework called Intelligent exoplaNet Atmospheric RetrievAl (INARA) that consists of a Bayesian deep learning model for retrieval and a data set of 3,000,000 synthetic rocky exoplanetary spectra generated using the NASA Planetary Spectrum Generator. Our work represents the first ML retrieval model for rocky, terrestrial exoplanets and the first synthetic data set of terrestrial spectra generated at this scale.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4306725906,https://doi.org/10.1093/mnras/stac2442,The stellar populations of quiescent ultra-diffuse galaxies from optical to mid-infrared spectral energy distribution fitting,Maria Luísa Buzzo; Duncan A. Forbes; Jean P. Brodie; Aaron J. Romanowsky; M. E. Cluver; T. H. Jarrett; Seppo Laine; W. J. Couch; Jonah S. Gannon; Anna Ferré-Mateu; N. Okabe,2022,Monthly Notices of the Royal Astronomical Society,https://doi.org/10.1093/mnras/stac2442,36,"ABSTRACT We use spectral energy distribution (SED) fitting to place constraints on the stellar population properties of 29 quiescent ultra-diffuse galaxies (UDGs) across different environments. We use the fully Bayesian routine PROSPECTOR coupled with archival data in the optical, near, and mid-infrared from Spitzer and Wide-field Infrared Survey Explorer under the assumption of an exponentially declining star formation history. We recover the stellar mass, age, metallicity, dust content, star formation time scales, and photometric redshifts (photo-zs) of the UDGs studied. Using the mid-infrared data, we probe the existence of dust in UDGs. Although its presence cannot be confirmed, we find that the inclusion of small amounts of dust in the models brings the stellar populations closer to those reported with spectroscopy. Additionally, we fit the redshifts of all galaxies. We find a high accuracy in recovering photo-zs compared to spectroscopy, allowing us to provide new photo-z estimates for three field UDGs with unknown distances. We find evidence of a stellar population dependence on the environment, with quiescent field UDGs being systematically younger than their cluster counterparts. Lastly, we find that all UDGs lie below the mass–metallicity relation for normal dwarf galaxies. Particularly, the globular cluster (GC)-poor UDGs are consistently more metal-rich than GC-rich ones, suggesting that GC-poor UDGs may be puffed-up dwarfs, while most GC-rich UDGs are better explained by a failed galaxy scenario. As a byproduct, we show that two galaxies in our sample, NGC 1052-DF2 and NGC 1052-DF4, share equivalent stellar population properties, with ages consistent with 8 Gyr. This finding supports formation scenarios where the galaxies were formed together.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4308296637,https://doi.org/10.1038/s41598-022-23414-3,Identifying plastics with photoluminescence spectroscopy and machine learning,Benjamin Lotter; Srumika Konde; Johnny Nguyen; Michael Grau; Martín Koch; Peter Lenz,2022,Scientific Reports,https://doi.org/10.1038/s41598-022-23414-3,15,"A quantitative understanding of the worldwide plastics distribution is required not only to assess the extent and possible impact of plastic litter on the environment but also to identify possible counter measures. A systematic collection of data characterizing amount and composition of plastics has to be based on two crucial components: (i) An experimental approach that is simple enough to be accessible worldwide and sensible enough to capture the diversity of plastics; (ii) An analysis pipeline that is able to extract the relevant parameters from the vast amount of experimental data. In this study, we demonstrate that such an approach could be realized by a combination of photoluminescence spectroscopy and a machine learning-based theoretical analysis. We show that appropriate combinations of classifiers with dimensional reduction algorithms are able to identify specific material properties from the spectroscopic data. The best combination is based on an unsupervised learning technique making our approach robust to alternations of the input data.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W3113174703,https://doi.org/10.3390/galaxies8040088,Classification of Planetary Nebulae through Deep Transfer Learning,Dayang N. F. Awang Iskandar; Albert A. Zijlstra; Iain McDonald; Rosni Abdullah; Gary A. Fuller; Ahmad H. Fauzi; Johari Abdullah,2020,Galaxies,https://doi.org/10.3390/galaxies8040088,21,"This study investigate the effectiveness of using Deep Learning (DL) for the classification of planetary nebulae (PNe). It focusses on distinguishing PNe from other types of objects, as well as their morphological classification. We adopted the deep transfer learning approach using three ImageNet pre-trained algorithms. This study was conducted using images from the Hong Kong/Australian Astronomical Observatory/Strasbourg Observatory H-alpha Planetary Nebula research platform database (HASH DB) and the Panoramic Survey Telescope and Rapid Response System (Pan-STARRS). We found that the algorithm has high success in distinguishing True PNe from other types of objects even without any parameter tuning. The Matthews correlation coefficient is 0.9. Our analysis shows that DenseNet201 is the most effective DL algorithm. For the morphological classification, we found for three classes, Bipolar, Elliptical and Round, half of objects are correctly classified. Further improvement may require more data and/or training. We discuss the trade-offs and potential avenues for future work and conclude that deep transfer learning can be utilized to classify wide-field astronomical images.",2026-07-30T05:00:47+00:00
deep learning stellar spectroscopy,run002_dl_stellar_spectroscopy,https://openalex.org/W4306248068,https://doi.org/10.1039/d2nh00377e,"Machine learning in electron microscopy for advanced nanocharacterization: current developments, available tools and future outlook",Marc Botifoll; Ivan Pinto‐Huguet; Jordi Arbiol,2022,Nanoscale Horizons,https://doi.org/10.1039/d2nh00377e,124,", high-energy physics, astronomy, Earth sciences, and even robotics, videogames, or marketing and finances), in order to narrow down the incoming future of electron microscopy, its challenges and outlook.",2026-07-30T05:00:47+00:00
